msoa11cd,ladnm,Ring,Wealth_Decile,Wealth_Decile_National,IMD_Pctile_Change,Phase2_Extreme,Cascade_Extreme_Persist,Suppressed_11,Suppressed_21,Dom_A_11,CDS_A_11,Typ_A_11,Dom_B_11,CDS_B_11,Typ_B_11,Dom_C_11,CDS_C_11,Typ_C_11,switch_A2B_11,switch_B2C_11,switch_A2C_11,Extreme_Dir_11,Casc_Inflow_Share_11,Counter_Inflow_Share_11,Ext_Share_11,Dom_A_21,CDS_A_21,Typ_A_21,Dom_B_21,CDS_B_21,Typ_B_21,Dom_C_21,CDS_C_21,Typ_C_21,switch_A2B_21,switch_B2C_21,switch_A2C_21,Extreme_Dir_21,Casc_Inflow_Share_21,Counter_Inflow_Share_21,Ext_Share_21,yee_modal,modal_confidence,has_gen,YeeDiv
E02000218,Croydon,Outer,5,4,-0.030549898167006,False,False,False,False,0.5026178010471204,0.8565022421524664,Symmetric,0.513986013986014,0.8550074738415545,Symmetric,0.4608108108108108,0.8841099163679809,Counter-led,False,True,True,,0.4926686217008797,0.3709273182957393,0.2007168458781362,0.4879406307977736,0.8983333333333333,Symmetric,0.5009708737864078,0.8583333333333333,Symmetric,0.4174496644295302,0.8975903614457831,Counter-led,False,True,True,,0.684887459807074,0.2788018433179723,0.2771084337349397,STB,1.0,False,Neither
E02000219,Croydon,Outer,10,9,-0.0173116089613034,False,False,False,False,0.5051724137931034,0.8134642356241234,Symmetric,0.503793626707132,0.9242636746143056,Symmetric,0.5711183496199783,0.9446153846153846,Cascade-led,False,True,True,,0.0627376425855513,0.9063291139240506,0.2687179487179487,0.428849902534113,0.7904468412942989,Lateral,0.4524207011686144,0.9229583975346688,Counter-led,0.5288788221970555,0.9464094319399786,Cascade-led,True,True,True,,0.1006423982869379,0.9326923076923076,0.3043944265809217,STB,0.8,False,"Flow-only: cascade, no Yee-GEN"
E02000220,Croydon,Outer,5,3,-0.1242362525458248,False,False,False,False,0.5108649339582446,0.9207532365633582,Symmetric,0.534219596258001,0.7967830521773245,Cascade-led,0.5344569288389514,0.8375156838143036,Cascade-led,True,False,True,,0.8514365802382621,0.2196299275945293,0.2004391468005018,0.4732170186715641,0.9174389216512217,Counter-led,0.4743499648629655,0.7992137040157259,Counter-led,0.4288256227758007,0.8462034846203484,Counter-led,False,False,False,,0.7783046828689982,0.2145082331998219,0.2340288234028823,DEC,0.6,False,"Flow-only: cascade, no Yee-GEN"
E02000221,Croydon,Outer,4,3,-0.1069246435845214,False,False,False,False,0.515179392824287,0.8400309119010819,Symmetric,0.518918918918919,0.7148377125193199,Lateral,0.4776119402985074,0.7752740560292326,Counter-led,True,True,True,,0.837171052631579,0.1864661654135338,0.2119366626065773,0.5437743190661478,0.8350934199837531,Cascade-led,0.5332629355860612,0.7692932575142161,Cascade-led,0.4514672686230248,0.8239305641661501,Counter-led,False,True,True,,0.8233333333333334,0.1508916323731138,0.2368257904525728,DEC,0.6,False,Neither
E02000222,Croydon,Outer,7,5,0.0468431771894094,False,False,False,False,0.4319213313161876,0.9329569513055752,Counter-led,0.4321455648218347,0.9308398023994354,Counter-led,0.4408774745853397,0.9501779359430604,Counter-led,False,False,False,,0.6577669902912622,0.4086124401913875,0.2796136248093543,0.4375,0.9329073482428116,Counter-led,0.4388551604509974,0.920926517571885,Counter-led,0.3983688833124216,0.941523922031896,Counter-led,False,False,False,,0.6236220472440945,0.4285714285714285,0.260484347312463,STB,1.0,False,Neither
E02000223,Croydon,Outer,1,1,-0.0631364562118126,False,False,False,False,0.5164179104477612,0.9095022624434388,Symmetric,0.5144855144855145,0.9058823529411764,Symmetric,0.5008576329331046,0.9181102362204724,Symmetric,False,False,False,,1.0,0.0,0.1299212598425196,0.446938775510204,0.8892921960072595,Counter-led,0.4478527607361963,0.8874773139745916,Counter-led,0.3679890560875513,0.9218158890290038,Counter-led,False,False,False,,1.0,0.0,0.3051702395964691,STB,0.6,False,Neither
E02000224,Croydon,Outer,8,6,-0.0071283095723014,False,False,False,False,0.44,0.8676351896690879,Counter-led,0.4453477868112014,0.8934624697336562,Counter-led,0.4453477868112014,0.6688821752265861,Lateral,False,True,True,,0.3651115618661257,0.755700325732899,0.2513595166163142,0.4329388560157791,0.8718830610490111,Counter-led,0.4323017408123791,0.8890799656061908,Counter-led,0.4323017408123791,0.618421052631579,Lateral,False,True,True,,0.2595078299776286,0.7137989778534923,0.3044258373205741,STB,0.6,False,Neither
E02000225,Croydon,Outer,4,3,-0.1690427698574338,False,False,False,False,0.4359400998336106,0.9119878603945372,Counter-led,0.4202127659574468,0.8558421851289834,Counter-led,0.4092827004219409,0.8821339950372209,Counter-led,False,False,False,,0.6219931271477663,0.3095238095238095,0.1823821339950372,0.484090909090909,0.859375,Symmetric,0.4764150943396226,0.828125,Counter-led,0.3711656441717791,0.8810810810810811,Counter-led,True,False,True,,0.731404958677686,0.1829268292682926,0.3081081081081081,STB,1.0,False,Neither
E02000226,Croydon,Outer,10,9,-0.0560081466395112,False,False,False,False,0.4546850998463901,0.8691588785046729,Counter-led,0.4479889042995839,0.9626168224299064,Counter-led,0.5144787644787645,0.9736842105263158,Symmetric,False,True,True,,0.0393996247654784,0.9224652087475148,0.2960526315789473,0.3606299212598425,0.918958031837916,Counter-led,0.3633633633633634,0.9638205499276412,Counter-led,0.4966183574879227,0.9764150943396226,Symmetric,False,True,True,,0.0252918287937743,0.965451055662188,0.3481132075471698,STB,1.0,False,Neither
E02000227,Croydon,Outer,8,6,-0.1201629327902239,False,False,False,False,0.4532442748091603,0.9415992812219228,Counter-led,0.4516431924882629,0.9568733153638814,Counter-led,0.4516431924882629,0.6715006305170239,Lateral,False,True,True,,0.3970893970893971,0.6284246575342466,0.2982345523329129,0.401058201058201,0.914811229428848,Counter-led,0.3968911917098445,0.9341723136495644,Counter-led,0.3968911917098445,0.609602021478206,Lateral,False,True,True,,0.3289817232375979,0.6649484536082474,0.3474415666456096,STB,0.875,False,Neither
E02000228,Croydon,Outer,10,10,0.0,False,False,False,False,0.3785123966942149,0.8569405099150141,Counter-led,0.3871906841339155,0.973087818696884,Counter-led,0.5076645626690712,0.9831560283687945,Symmetric,False,True,True,,0.0,1.0,0.374113475177305,0.4019448946515397,0.8852223816355811,Counter-led,0.4126284875183553,0.9770444763271162,Counter-led,0.5266544117647058,0.9855072463768116,Cascade-led,False,True,True,,0.0,1.0,0.3686594202898551,STB,0.8,False,Neither
E02000229,Croydon,Outer,1,1,-0.0458248472505091,False,False,False,False,0.5530434782608695,0.8646616541353384,Cascade-led,0.5506993006993007,0.8601503759398497,Cascade-led,0.4864165588615782,0.8926096997690531,Symmetric,False,True,True,,1.0,0.0,0.2321016166281755,0.4900221729490022,0.8877952755905512,Symmetric,0.4900221729490022,0.8877952755905512,Symmetric,0.3864306784660767,0.9224489795918368,Counter-led,False,True,True,,1.0,0.0,0.308843537414966,STB,1.0,False,Neither
E02000230,Croydon,Outer,8,6,-0.0203665987780041,False,False,False,False,0.5178571428571429,0.8641975308641975,Symmetric,0.5247610773240661,0.8881172839506173,Cascade-led,0.5247610773240661,0.628618241398143,Lateral,True,True,True,,0.4685430463576159,0.6709323583180987,0.292190060076461,0.4297800338409475,0.8559015206372194,Counter-led,0.4325657894736842,0.8805213613323678,Counter-led,0.4325657894736842,0.5871559633027523,Lateral,False,True,True,,0.4068441064638783,0.672463768115942,0.3331723804925157,STB,1.0,False,Neither
E02000231,Croydon,Outer,10,9,0.0,False,False,False,False,0.3886743886743887,0.9261025029797376,Counter-led,0.4031862745098039,0.9725864123957092,Counter-led,0.5004048582995951,0.981717011128776,Symmetric,False,True,True,,0.0436893203883495,0.9805510534846028,0.3330683624801271,0.392688679245283,0.8935721812434141,Counter-led,0.4232456140350877,0.9610115911485776,Counter-led,0.5294953802416489,0.974376731301939,Cascade-led,False,True,True,,0.0684563758389261,0.9894259818731118,0.342797783933518,STB,0.8,False,Neither
E02000232,Croydon,Outer,9,7,-0.0274949083503055,False,False,False,False,0.3961038961038961,0.8523985239852399,Counter-led,0.3877118644067797,0.8708487084870848,Counter-led,0.5189393939393939,0.9187935034802784,Symmetric,False,True,True,,0.1289537712895377,0.8503937007874016,0.37122969837587,0.3457711442786069,0.8796498905908097,Counter-led,0.3529411764705882,0.9299781181619255,Counter-led,0.5219573400250941,0.9613992762364294,Cascade-led,False,True,True,,0.1514423076923076,0.868766404199475,0.4487334137515078,STB,0.75,False,Neither
E02000233,Croydon,Outer,7,5,0.0610997963340123,False,False,False,False,0.4492979719188767,0.946824224519941,Counter-led,0.4539682539682539,0.930576070901034,Counter-led,0.4339815762538382,0.9541015625,Counter-led,False,False,False,,0.7523584905660378,0.3508137432188065,0.3388671875,0.3949152542372881,0.9262166405023547,Counter-led,0.4006908462867012,0.9089481946624804,Counter-led,0.3387589013224822,0.9442843419788663,Counter-led,False,False,False,,0.7537537537537538,0.2661538461538461,0.388088376560999,STB,0.75,True,"Gap: Yee-GEN, non-cascade flow"
E02000234,Croydon,Outer,8,6,-0.075356415478615,False,False,False,False,0.3996937212863706,0.8224181360201511,Counter-led,0.4144927536231884,0.8690176322418136,Counter-led,0.4144927536231884,0.5812973883740522,Lateral,False,True,True,,0.5244755244755245,0.594059405940594,0.3310867733782645,0.371523915461624,0.8489140698772427,Counter-led,0.3823845327604726,0.8791312559017942,Counter-led,0.3823845327604726,0.5903614457831325,Lateral,False,True,True,,0.550561797752809,0.7286956521739131,0.3284717818642993,STB,0.6,False,Neither
E02000235,Croydon,Outer,9,7,0.0010183299389001,False,False,False,False,0.3601398601398601,0.8436578171091446,Counter-led,0.3864406779661017,0.8702064896755162,Counter-led,0.5215215215215215,0.9190432382704692,Cascade-led,False,True,True,,0.1036468330134357,0.8786610878661087,0.3762649494020239,0.3313008130081301,0.8424657534246576,Counter-led,0.3641509433962264,0.9075342465753424,Counter-led,0.522680412371134,0.947265625,Cascade-led,False,True,True,,0.1321499013806706,0.9028077753779696,0.4296875,STB,1.0,False,"Flow-only: cascade, no Yee-GEN"
E02000236,Croydon,Outer,9,8,0.0193482688391039,False,False,False,False,0.4487179487179487,0.8041237113402062,Counter-led,0.4611872146118721,0.9030927835051548,Counter-led,0.5267441860465116,0.948180815876516,Cascade-led,False,True,True,,0.0529801324503311,0.8869778869778869,0.4652701212789416,0.3232963549920761,0.8596730245231607,Counter-led,0.3264094955489614,0.9182561307901907,Counter-led,0.4907488986784141,0.9497907949790796,Symmetric,False,True,True,,0.0843806104129264,0.9342560553633218,0.3857740585774059,STB,0.8,True,Agree: GEN & cascade
E02000237,Croydon,Outer,9,8,-0.0712830957230141,False,False,False,False,0.3677581863979849,0.857451403887689,Counter-led,0.3788235294117647,0.91792656587473,Counter-led,0.52,0.9572072072072072,Symmetric,False,True,True,,0.0407239819004524,0.9362745098039216,0.4786036036036036,0.2897435897435897,0.7991803278688525,Counter-led,0.3191011235955056,0.9118852459016392,Counter-led,0.5271920088790233,0.9544491525423728,Cascade-led,False,True,True,,0.031578947368421,0.9694835680751174,0.4830508474576271,STB,1.0,False,Neither
E02000238,Ealing,Outer,7,5,-0.0213849287169042,False,False,False,False,0.4404476418864908,0.8675450762829403,Counter-led,0.4391785150078989,0.8779472954230236,Counter-led,0.4177545691906005,0.8969555035128806,Counter-led,False,False,False,,0.3765625,0.5291479820627802,0.1557377049180328,0.4952305246422893,0.8420348058902276,Symmetric,0.4922360248447205,0.8621151271753681,Symmetric,0.4212328767123288,0.8947906026557712,Counter-led,False,True,True,,0.4512195121951219,0.4457593688362919,0.236976506639428,STB,0.8,False,Neither
E02000239,Ealing,Outer,8,7,-0.0112016293279022,False,False,False,False,0.5009823182711198,0.8671209540034072,Symmetric,0.5111706881143878,0.9531516183986372,Symmetric,0.5432900432900433,0.9618320610687024,Cascade-led,False,True,True,,0.0637450199203187,0.8767772511848341,0.1852879944482998,0.4866920152091255,0.8892645815722738,Symmetric,0.5124113475177305,0.9535080304311072,Symmetric,0.5730795377294358,0.9639580602883356,Cascade-led,False,True,True,,0.0403321470937129,0.8742038216560509,0.2247706422018348,STB,0.8,False,"Flow-only: cascade, no Yee-GEN"
E02000240,Ealing,Outer,3,2,-0.0835030549898167,False,False,False,False,0.5052552552552553,0.883289124668435,Symmetric,0.506006006006006,0.883289124668435,Symmetric,0.4579326923076923,0.9043478260869564,Counter-led,False,True,True,,0.931758530183727,0.0787139689578714,0.1804347826086956,0.5288844621513944,0.8807017543859649,Cascade-led,0.5341246290801187,0.8868421052631579,Cascade-led,0.4424964936886395,0.9170418006430868,Counter-led,False,True,True,,0.8954041204437401,0.0855345911949685,0.2668810289389067,STB,0.8333333333333334,False,Neither
E02000241,Ealing,Outer,7,5,-0.0926680244399186,False,False,False,False,0.4430232558139534,0.8447937131630648,Counter-led,0.4520231213872832,0.849705304518664,Counter-led,0.4077407740774077,0.8789556962025317,Counter-led,False,False,False,,0.3465783664459161,0.4893617021276595,0.1946202531645569,0.4451073985680191,0.815968841285297,Counter-led,0.4531435349940688,0.8208373904576436,Counter-led,0.4122965641952983,0.8573643410852713,Counter-led,False,False,False,,0.4649122807017544,0.483076923076923,0.203875968992248,STB,1.0,False,Neither
E02000242,Ealing,Outer,8,6,-0.0254582484725051,False,False,False,False,0.5359056806002144,0.8851992409867173,Cascade-led,0.5624270711785297,0.8130929791271347,Cascade-led,0.5624270711785297,0.7007358953393296,Lateral,False,True,True,,0.0912863070539419,0.808,0.1381847914963205,0.5298602287166455,0.8984018264840182,Cascade-led,0.5234986945169713,0.8744292237442922,Cascade-led,0.5234986945169713,0.7053406998158379,Lateral,False,True,True,,0.0748129675810473,0.8410958904109589,0.1933701657458563,STB,0.75,False,Neither
E02000243,Ealing,Outer,5,4,-0.0763747454175152,False,False,False,False,0.4611154752553024,0.8566621803499327,Counter-led,0.4490881458966565,0.8855989232839838,Counter-led,0.4257362355953905,0.9018475750577368,Counter-led,False,False,False,,0.5924812030075188,0.354515050167224,0.1420323325635104,0.478021978021978,0.8601134215500945,Counter-led,0.4685466377440347,0.8714555765595463,Counter-led,0.4124386252045826,0.8998527245949927,Counter-led,False,False,False,,0.5654761904761905,0.2994428969359331,0.2209131075110456,STB,0.6,False,Neither
E02000244,Ealing,Outer,7,6,-0.0621181262729124,False,False,False,False,0.5019193857965452,0.8868085106382979,Symmetric,0.5195227765726681,0.7846808510638298,Symmetric,0.5195227765726681,0.6470175438596492,Lateral,False,True,True,,0.0835073068893528,0.8555304740406321,0.175438596491228,0.4899553571428571,0.8342644320297952,Symmetric,0.4967741935483871,0.8659217877094972,Symmetric,0.4967741935483871,0.6966292134831461,Lateral,False,True,True,,0.0974025974025974,0.8846153846153846,0.195505617977528,DEC,0.5,False,Neither
E02000245,Ealing,Outer,1,1,-0.0468431771894093,False,False,False,False,0.4883540372670807,0.9193433261955746,Symmetric,0.4871595330739299,0.9172019985724482,Symmetric,0.4538258575197889,0.928921568627451,Counter-led,False,True,True,,1.0,0.0,0.1415441176470588,0.5428824049513705,0.9300986842105264,Cascade-led,0.5428824049513705,0.9300986842105264,Cascade-led,0.4912526242127362,0.9438573315719948,Symmetric,False,True,True,,1.0,0.0,0.1968295904887714,STB,0.6,False,Neither
E02000246,Ealing,Outer,3,2,-0.0631364562118126,False,False,False,False,0.4819494584837545,0.8676585747846516,Symmetric,0.4852017937219731,0.8731401722787784,Symmetric,0.4545454545454545,0.8945998698763825,Counter-led,False,True,True,,0.9088,0.136,0.1691607026675341,0.4939626783754116,0.8922624877571009,Symmetric,0.4889380530973451,0.8854064642507345,Symmetric,0.3943981831945495,0.9186369958275382,Counter-led,False,True,True,,0.8925143953934741,0.05625,0.2899860917941586,STB,0.6,False,Neither
E02000247,Ealing,Outer,4,3,-0.0906313645621181,False,False,False,False,0.522229595222296,0.8690888119953863,Cascade-led,0.5423076923076923,0.7497116493656286,Cascade-led,0.4869402985074627,0.7874632713026445,Symmetric,False,True,True,,0.7381864623243933,0.1842424242424242,0.1508325171400587,0.4865800865800865,0.9217877094972068,Symmetric,0.483,0.7980845969672785,Symmetric,0.4105029585798816,0.8423676012461059,Counter-led,False,True,True,,0.7333333333333333,0.1731493099121706,0.2193146417445483,STB,0.6666666666666666,False,Neither
E02000248,Ealing,Outer,8,6,-0.1171079429735234,False,False,False,False,0.4923747276688453,0.8781887755102041,Symmetric,0.4923525127458121,0.8756377551020408,Symmetric,0.4923525127458121,0.7132467532467532,Lateral,False,True,True,,0.136094674556213,0.8249641319942611,0.1854545454545454,0.5641461342395921,0.895738203957382,Cascade-led,0.5592497868712702,0.8926940639269406,Cascade-led,0.5592497868712702,0.7104784978800727,Lateral,False,True,True,,0.1448170731707317,0.8007736943907157,0.2041187159297395,DEC,1.0,False,Neither
E02000249,Ealing,Outer,5,3,-0.0560081466395112,False,False,False,False,0.5338345864661654,0.865040650406504,Cascade-led,0.554696132596685,0.7357723577235772,Cascade-led,0.5104347826086957,0.7796610169491526,Symmetric,False,True,True,,0.7461669505962522,0.1811722912966252,0.1661016949152542,0.4829106945975744,0.8321100917431192,Symmetric,0.465005931198102,0.773394495412844,Counter-led,0.4026548672566372,0.8206245461147422,Counter-led,True,False,True,,0.7868131868131868,0.1496296296296296,0.2084241103848947,DEC,0.75,False,Neither
E02000250,Ealing,Outer,10,9,0.0162932790224032,False,False,False,False,0.5082444228903976,0.9772511848341232,Symmetric,0.5071907957813998,0.9886255924170616,Symmetric,0.5235955056179775,0.9910913140311804,Cascade-led,False,True,True,,0.0057224606580829,0.9921383647798742,0.2167780252412769,0.5175879396984925,0.9707317073170731,Symmetric,0.513715710723192,0.9780487804878047,Symmetric,0.5732142857142857,0.984182776801406,Cascade-led,False,True,True,,0.0,0.9895397489539748,0.2794376098418277,STB,1.0,False,"Flow-only: cascade, no Yee-GEN"
E02000251,Ealing,Outer,7,5,0.005091649694501,False,False,False,False,0.4867052023121387,0.8963730569948186,Symmetric,0.4806818181818181,0.911917098445596,Symmetric,0.4483074107959743,0.9278438030560272,Counter-led,False,True,True,,0.2306122448979591,0.593698175787728,0.1808149405772496,0.4714912280701754,0.9129129129129128,Counter-led,0.4721030042918455,0.9329329329329328,Counter-led,0.4154228855721393,0.9473684210526316,Counter-led,False,False,False,,0.2574850299401197,0.5560283687943263,0.2152395915161037,STB,0.8,False,Neither
E02000252,Ealing,Outer,4,3,-0.0580448065173116,False,False,False,False,0.4835402050728548,0.8578703703703704,Symmetric,0.4751552795031056,0.7453703703703703,Counter-led,0.4800777453838678,0.7891104294478528,Symmetric,True,True,False,,0.7095141700404858,0.305607476635514,0.1717791411042944,0.4748721035209148,0.9174489232468248,Counter-led,0.480283114256825,0.8191606847045831,Symmetric,0.5536646244610847,0.8706045041485578,Cascade-led,True,True,True,,0.7692622950819672,0.2348754448398576,0.2844725404978269,DEC,0.6,False,Neither
E02000253,Ealing,Outer,4,3,-0.2097759674134419,False,False,False,False,0.51586655817738,0.8835370237239396,Symmetric,0.5173076923076924,0.7476635514018691,Symmetric,0.4827044025157233,0.7837338262476895,Symmetric,False,False,False,,0.7263843648208469,0.2082066869300911,0.1429451632778804,0.4743589743589743,0.9285714285714286,Counter-led,0.4848812095032397,0.7874149659863946,Symmetric,0.4212662337662338,0.8313090418353576,Counter-led,True,True,False,,0.7475915221579962,0.1416549789621318,0.2064777327935222,DEC,0.5,False,Neither
E02000254,Ealing,Outer,6,4,-0.0784114052953156,False,False,False,False,0.5210577864838394,0.9375573921028466,Cascade-led,0.5289778714436248,0.8714416896235078,Cascade-led,0.4716981132075472,0.8969830757910228,Counter-led,False,True,True,,0.3304347826086956,0.4192546583850932,0.1986754966887417,0.4817596566523605,0.942366026289181,Symmetric,0.466743119266055,0.8816986855409504,Counter-led,0.396523178807947,0.9116981132075472,Counter-led,True,False,True,,0.3528183716075156,0.4128943758573388,0.2535849056603773,STB,0.8,False,Neither
E02000255,Ealing,Outer,5,4,0.0162932790224032,False,False,False,False,0.4514563106796116,0.9206703910614524,Counter-led,0.4699248120300752,0.8916201117318435,Counter-led,0.4627737226277372,0.9137394397510004,Counter-led,False,False,False,,0.6203995793901157,0.3514492753623188,0.2040907069808804,0.5134693877551021,0.8974358974358975,Symmetric,0.4987794955248169,0.9003663003663004,Symmetric,0.4491270319084888,0.9243183082915972,Counter-led,False,True,True,,0.6554959785522788,0.321311475409836,0.2404006677796327,STB,0.6666666666666666,False,Neither
E02000256,Ealing,Outer,8,6,0.0183299389002036,False,False,False,False,0.5042060988433228,0.8854748603351955,Symmetric,0.4962566844919786,0.8705772811918063,Symmetric,0.4962566844919786,0.6617126680820948,Lateral,False,True,True,,0.2252155172413793,0.7760084925690022,0.2399150743099787,0.4973002159827214,0.9060665362035224,Symmetric,0.4991771804717498,0.8918786692759295,Symmetric,0.4991771804717498,0.6942117288651942,Lateral,False,True,True,,0.189010989010989,0.7809419496166484,0.2216298552932216,STB,0.6,False,Neither
E02000257,Ealing,Outer,7,5,0.015274949083503,False,False,False,False,0.4575507137490608,0.8218585983328188,Counter-led,0.454985119047619,0.8298857672121025,Counter-led,0.4820706389862497,0.8706572769953052,Symmetric,False,True,True,,0.6085011185682326,0.4544508068714211,0.2396713615023474,0.4570741758241758,0.8244620611551529,Counter-led,0.4611935150051742,0.8207814269535674,Counter-led,0.4293085655314757,0.8596141051230871,Counter-led,False,False,False,,0.4951923076923077,0.4190777576853526,0.2166777555999113,STB,0.625,False,Neither
E02000258,Ealing,Outer,7,5,-0.0101832993890019,False,False,False,False,0.5114155251141552,0.8314350797266514,Symmetric,0.5153429602888087,0.8413059984813971,Symmetric,0.5183423913043478,0.875669244497323,Symmetric,False,False,False,,0.4521625163826999,0.5528913963328632,0.2165377751338489,0.4823825503355705,0.8175582990397805,Symmetric,0.4862155388471177,0.8209876543209876,Symmetric,0.4366559485530547,0.8562775330396476,Counter-led,False,True,True,,0.3652430044182621,0.5296803652968036,0.197136563876652,STB,0.5,False,Neither
E02000259,Ealing,Outer,8,6,-0.0224032586558045,False,False,False,False,0.4852191641182466,0.8837837837837837,Symmetric,0.4788004136504654,0.8711711711711712,Counter-led,0.4788004136504654,0.7099853157121879,Lateral,True,True,True,,0.1295896328293736,0.8650793650793651,0.185022026431718,0.5315315315315315,0.9033570701932858,Cascade-led,0.5345413363533409,0.8982706002034588,Cascade-led,0.5345413363533409,0.6996830427892234,Lateral,False,True,True,,0.0889830508474576,0.851581508515815,0.2210776545166402,STB,0.75,False,Neither
E02000260,Ealing,Outer,3,3,0.0183299389002036,False,False,False,False,0.3971571906354515,0.8691860465116279,Counter-led,0.4090909090909091,0.6555232558139535,Lateral,0.3961922030825022,0.699429296131896,Lateral,True,False,True,,0.6864988558352403,0.2327327327327327,0.1274571972098922,0.4498757249378625,0.9164768413059984,Counter-led,0.4759427828348505,0.5839028094153379,Lateral,0.4016544117647059,0.6650366748166259,Lateral,True,False,True,,0.6247139588100686,0.152073732718894,0.1949877750611247,STB,0.8,False,Neither
E02000261,Ealing,Outer,5,3,-0.0112016293279022,False,False,False,False,0.4766112266112266,0.8845977011494253,Counter-led,0.4836016696481813,0.7710344827586207,Symmetric,0.4944649446494465,0.8132033008252063,Symmetric,True,False,True,,0.7509328358208955,0.2837591240875912,0.1841710427606901,0.4977759805903761,0.9088570378537304,Symmetric,0.4985968194574368,0.7857405365674385,Symmetric,0.4585278276481149,0.8269002375296912,Counter-led,False,True,True,,0.6429130775254502,0.2679045092838196,0.1921021377672209,STB,0.8333333333333334,False,Neither
E02000262,Ealing,Outer,4,3,-0.0427698574338085,False,False,False,False,0.4751203852327448,0.8841059602649006,Counter-led,0.4516327788046826,0.7677388836329234,Counter-led,0.4583333333333333,0.8130947849257708,Counter-led,False,False,False,,0.8059244126659857,0.2255834053586862,0.1952797868290826,0.4894789579158317,0.9027589326096788,Symmetric,0.4805345729227193,0.7783808231569426,Symmetric,0.4448836187966623,0.8229129020599928,Counter-led,False,True,True,,0.7048371174728529,0.2492088607594936,0.2009396458258041,DEC,1.0,False,Neither
E02000263,Ealing,Outer,4,3,-0.1537678207739307,False,False,False,False,0.4797458300238284,0.8101673101673101,Counter-led,0.4688427299703264,0.6505791505791506,Lateral,0.4241509433962264,0.7093147751605996,Lateral,True,False,True,,0.599644128113879,0.1205766710353866,0.1680942184154175,0.3846153846153846,0.8428290766208252,Counter-led,0.3412616339193381,0.633267845448592,Lateral,0.2908054169636493,0.7147223637289862,Lateral,True,False,True,,0.5588235294117647,0.1628140703517588,0.2221090168110035,STB,0.8333333333333334,False,Neither
E02000264,Ealing,Outer,7,5,-0.0865580448065174,False,False,False,False,0.4676903390914907,0.8015384615384615,Counter-led,0.475095785440613,0.803076923076923,Counter-led,0.4834690943938668,0.8445973290165925,Symmetric,False,True,True,,0.5391476709613479,0.4489795918367347,0.2108458114123836,0.499083689676237,0.7950461389023799,Symmetric,0.5018181818181818,0.8013598834385625,Symmetric,0.468944099378882,0.8464138190011266,Counter-led,False,True,True,,0.4796594134342479,0.4644945697577276,0.2268118663161847,STB,0.6,False,Neither
E02000265,Ealing,Outer,3,3,-0.0112016293279021,False,False,False,False,0.5026315789473684,0.9058402860548272,Symmetric,0.5054671968190855,0.7993643226062773,Symmetric,0.48828125,0.835236541598695,Symmetric,False,False,False,,0.8272,0.1534351145038168,0.1787928221859706,0.4913385826771653,0.9114832535885168,Symmetric,0.5097588978185993,0.8334928229665072,Symmetric,0.4748953974895397,0.872899926953981,Counter-led,False,True,True,,0.8299559471365638,0.1370517928286852,0.2366691015339664,STB,0.6666666666666666,False,Neither
E02000266,Ealing,Outer,1,1,0.0071283095723014,False,False,False,False,0.4769147202607278,0.941687979539642,Counter-led,0.4766050054406964,0.940153452685422,Counter-led,0.4545454545454545,0.9502127659574467,Counter-led,False,False,False,,1.0,0.0,0.1680851063829787,0.5366013071895425,0.945611866501854,Cascade-led,0.5354330708661418,0.9419035846724352,Cascade-led,0.4520943668753009,0.9567019806540764,Counter-led,False,True,True,,1.0,0.0,0.254721326577614,STB,0.5714285714285714,False,Neither
E02000267,Ealing,Outer,6,4,0.0122199592668025,False,False,False,False,0.4731750219876869,0.9274061990212072,Counter-led,0.4803738317757009,0.8727569331158238,Symmetric,0.4505169867060561,0.8966887417218543,Counter-led,True,True,False,,0.6065573770491803,0.396505376344086,0.1880794701986755,0.4975798644724105,0.9101321585903084,Symmetric,0.5020366598778004,0.8651982378854626,Symmetric,0.4236267870579383,0.8967611336032388,Counter-led,False,True,True,,0.6358792184724689,0.381201044386423,0.2341430499325236,DEC,0.75,False,Neither
E02000268,Ealing,Outer,7,5,-0.0926680244399186,False,False,False,False,0.5094816687737042,0.820965230928905,Symmetric,0.5053627760252366,0.8225220550077841,Symmetric,0.4988157271435339,0.8605788830004076,Symmetric,False,False,False,,0.5090218423551757,0.4480151228733459,0.2144313086017122,0.4894366197183099,0.7823691460055097,Lateral,0.4892286309937456,0.7928374655647383,Symmetric,0.4294264339152119,0.8420831583368332,Counter-led,True,True,True,,0.4912891986062718,0.3688811188811189,0.2377152456950861,STB,0.8333333333333334,False,Neither
E02000269,Ealing,Outer,9,8,0.010183299389002,False,False,False,False,0.4481434058898847,0.897185525560023,Counter-led,0.4480840543881335,0.929350947731189,Counter-led,0.4790718835304822,0.9470056010340372,Counter-led,False,False,False,,0.0227920227920227,0.9572052401746723,0.2498922878069797,0.4684554024655547,0.9126406353408338,Counter-led,0.4766949152542373,0.9371277299801456,Counter-led,0.5567708333333333,0.9528535980148884,Cascade-led,False,True,True,,0.0177736202057998,0.963572267920094,0.2501240694789082,STB,0.8,False,Neither
