msoa11cd,ladnm,Wealth_Decile,IMD_Pctile_Change,Typology_11,Cascade_Dominance_11,Cross_Decile_Share_11,Sign_Concordance_11,Typology_21,Cascade_Dominance_21,Cross_Decile_Share_21,Sign_Concordance_21
E02000488,Havering,10,0.0040691759918616,Counter-led,0.4135188866799205,0.8525423728813559,concordant,Counter-led,0.2841091492776886,0.8799435028248588,concordant
E02000489,Havering,8,-0.0549338758901323,Symmetric,0.4840255591054313,0.8917378917378918,concordant,Counter-led,0.3935064935064935,0.8995327102803738,concordant
E02000490,Havering,8,-0.0885045778229909,Counter-led,0.4496753246753247,0.9166666666666666,concordant,Counter-led,0.4297297297297297,0.893719806763285,concordant
E02000491,Havering,5,-0.1363173957273651,Counter-led,0.4766355140186916,0.9339152119700748,zero,Counter-led,0.4162323157110946,0.9491166077738517,divergent
E02000492,Havering,9,-0.108850457782299,Counter-led,0.3503649635036496,0.9013157894736842,concordant,Counter-led,0.3310344827586207,0.8895705521472392,concordant
E02000493,Havering,6,-0.1342828077314344,Counter-led,0.4787985865724382,0.9417637271214644,concordant,Counter-led,0.3821917808219178,0.9681697612732096,concordant
E02000494,Hillingdon,10,-0.0406917599186164,Counter-led,0.4330218068535825,0.8305304010349288,concordant,Counter-led,0.3625827814569536,0.8543140028288543,concordant
E02000495,Hillingdon,8,0.0406917599186165,Counter-led,0.4780701754385965,0.837465564738292,divergent,Counter-led,0.4626696832579186,0.8200371057513914,concordant
E02000496,Hillingdon,7,-0.0620549338758901,Symmetric,0.4981549815498155,0.924914675767918,divergent,Symmetric,0.5040322580645161,0.901818181818182,divergent
E02000497,Hillingdon,8,-0.0203458799593082,Symmetric,0.484504132231405,0.8439407149084568,divergent,Counter-led,0.4085106382978723,0.7885906040268457,concordant
E02000498,Hillingdon,9,0.027466937945066,Symmetric,0.5089285714285714,0.9003215434083601,concordant,Counter-led,0.4620390455531453,0.8731060606060606,concordant
E02000499,Hillingdon,10,0.0305188199389623,Lateral,0.4640657084188911,0.7214814814814815,concordant,Lateral,0.3630434782608696,0.7098765432098766,concordant
E02000500,Hillingdon,10,0.0142421159715158,Lateral,0.4553072625698324,0.7435098650051921,concordant,Lateral,0.4171428571428571,0.7743362831858407,concordant
E02000501,Hillingdon,10,-0.010172939979654,Lateral,0.4190140845070422,0.6977886977886978,concordant,Lateral,0.4329446064139942,0.7440347071583514,concordant
E02000502,Hillingdon,9,0.0824008138351983,Counter-led,0.4321951219512195,0.937785910338518,concordant,Counter-led,0.3770685579196217,0.9087003222341568,concordant
E02000503,Hillingdon,10,0.0305188199389623,Lateral,0.4223227752639517,0.7525539160045402,concordant,Lateral,0.3751937984496124,0.75,concordant
E02000504,Hillingdon,10,0.0,Lateral,0.4294871794871794,0.7155963302752294,concordant,Counter-led,0.3255813953488372,0.8127147766323024,concordant
E02000506,Hillingdon,10,0.0132248219735504,Counter-led,0.4666666666666667,0.8321479374110953,concordant,Counter-led,0.4158249158249158,0.8330995792426368,concordant
E02000507,Hillingdon,8,0.0305188199389624,Symmetric,0.5015243902439024,0.8378033205619413,concordant,Counter-led,0.4355628058727569,0.8549511854951185,concordant
E02000508,Hillingdon,7,0.0457782299084436,Cascade-led,0.5758327427356484,0.9282894736842106,concordant,Cascade-led,0.5642771325590709,0.9227642276422764,concordant
E02000509,Hillingdon,4,0.2868769074262461,Cascade-led,0.6253031527890056,0.906891495601173,concordant,Cascade-led,0.623849188952214,0.8969720802202124,concordant
E02000510,Hillingdon,8,-0.0661241098677518,Counter-led,0.4384615384615384,0.8924485125858124,concordant,Counter-led,0.4682875264270613,0.8907721280602636,concordant
E02000511,Hillingdon,8,-0.0478128179043743,Counter-led,0.4391217564870259,0.9109090909090908,concordant,Counter-led,0.4616384915474642,0.8941860465116279,concordant
E02000512,Hillingdon,5,-0.1088504577822991,Cascade-led,0.5330915684496826,0.8432721712538226,divergent,Counter-led,0.471635150166852,0.8449248120300752,concordant
E02000513,Hillingdon,3,-0.0467955239064089,Counter-led,0.4522028262676641,0.9072398190045248,concordant,Symmetric,0.4881656804733728,0.9226569608735212,concordant
E02000514,Hillingdon,7,-0.1027466937945066,Cascade-led,0.5360059391239792,0.9315352697095436,concordant,Symmetric,0.4805510534846029,0.8948513415518492,concordant
E02000515,Hillingdon,5,-0.1454730417090539,Cascade-led,0.588622754491018,0.8586118251928021,concordant,Cascade-led,0.5566090351366425,0.8607777244359097,divergent
E02000516,Hillingdon,5,-0.0305188199389623,Counter-led,0.4591002044989775,0.8631950573698146,concordant,Counter-led,0.4320096269554753,0.856701030927835,divergent
E02000517,Hillingdon,4,-0.0681586978636826,Symmetric,0.5158084914182475,0.8056768558951966,concordant,Lateral,0.5086580086580087,0.7642679900744417,concordant
