msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21,Net_Cascade_21_alt,Inflow_Wealthier_21_alt,Outflow_Poorer_21_alt
E02000262,Ealing,4,4,30.335814655414907,26.466562263334417,8483.295142269826,10761.248728767716,0.26116911342496846,0.3276473245879831,0.06647821116301467,-3.86925239208049,654.0,191.0,1048,1066,2114,845.0,59.08893093661305,463.0,62.40458015267175,637.0,284.0,1158.0,1161.0,2319.0,921.0,78.01121172919362,353.0,55.008635578583764,265.0,610.0,345.0
E02000263,Ealing,4,3,29.703297073250756,29.491472479698135,8500.964481994914,8578.64186695103,0.2617130866940125,0.26119357772960144,-0.0005195089644110529,-0.2118245935526204,271.0,330.0,548,1006,1554,601.0,57.54826254826255,-59.0,49.45255474452554,176.0,304.0,795.0,1179.0,1974.0,480.0,27.10435663627153,-128.0,22.138364779874216,203.0,306.0,103.0
E02000264,Ealing,7,7,18.076718237561742,18.1030026502831,15760.016504035659,16240.171425129502,0.4851923066324628,0.4944638724007278,0.009271565768264989,0.026284412721356176,253.0,495.0,979,971,1950,748.0,64.22307692307692,-242.0,25.842696629213485,251.0,551.0,1016.0,995.0,2011.0,802.0,68.77225261064147,-300.0,24.70472440944882,-360.0,222.0,582.0
E02000265,Ealing,4,3,32.33641073963947,27.640737595242516,9003.091061141053,11354.66483924921,0.27717169697497235,0.3457150419939474,0.06854334501897508,-4.695673144396952,884.0,236.0,1250,1267,2517,1120.0,82.88597536750099,648.0,70.72,682.0,182.0,1066.0,1136.0,2202.0,864.0,56.368755676657585,500.0,63.977485928705434,578.0,727.0,149.0
E02000266,Ealing,1,1,46.83787322292008,36.88706065559666,3202.3681493590293,5523.74782758324,0.09858900773840985,0.1681813368524918,0.06959232911408193,-9.950812567323418,878.0,0.0,949,1006,1955,878.0,0.0,878.0,92.51844046364594,759.0,0.0,904.0,825.0,1729.0,759.0,0.0,759.0,83.96017699115043,722.0,722.0,0.0
E02000267,Ealing,6,6,22.188807551048377,19.028426202548992,12822.333013567219,15589.157050842812,0.39475195534656793,0.47464246288036815,0.07989050753380023,-3.160381348499385,260.0,271.0,649,577,1226,531.0,57.47145187601958,-11.0,40.06163328197226,273.0,216.0,677.0,486.0,1163.0,489.0,50.70335339638865,57.0,40.32496307237814,33.0,262.0,229.0
E02000268,Ealing,7,6,20.496774475501113,20.642049777282846,14284.410801781738,14658.24565701559,0.43976389390375403,0.4462990396119715,0.006535145708217449,0.14527530178173365,270.0,541.0,904,1023,1927,811.0,75.80176440062273,-271.0,29.867256637168143,249.0,408.0,852.0,879.0,1731.0,657.0,58.689774696707104,-159.0,29.225352112676056,39.0,352.0,313.0
E02000269,Ealing,9,9,12.148797118920925,10.623610073010765,21898.585571092688,23960.295136740504,0.6741760227539156,0.7295181809992846,0.05534215824536892,-1.52518704591016,27.0,673.0,919,822,1741,700.0,10.437105112004595,-646.0,2.9379760609358,20.0,586.0,759.0,755.0,1514.0,606.0,7.74108322324967,-566.0,2.635046113306983,-552.0,23.0,575.0
E02000270,Ealing,3,1,33.12003116925799,35.99719163190494,7722.745417772721,6588.633042598913,0.23775461541077278,0.20060385588231985,-0.037150759528452926,2.8771604626469482,642.0,92.0,893,866,1759,734.0,33.578169414440026,550.0,71.89249720044792,799.0,97.0,1377.0,1136.0,2513.0,896.0,30.8408276959809,702.0,58.0246913580247,974.0,974.0,0.0
E02000271,Ealing,9,9,13.154470813994168,9.82919416909621,21552.263994169098,25154.64081632653,0.6635140691511944,0.7658823777958388,0.10236830864464441,-3.325276644897958,26.0,631.0,701,791,1492,657.0,10.995978552278821,-605.0,3.7089871611982885,23.0,527.0,743.0,642.0,1385.0,550.0,8.751624548736462,-504.0,3.095558546433378,-488.0,19.0,507.0
E02000272,Ealing,9,9,10.990911536678945,10.154082105586248,23403.925260896256,24676.31936771025,0.7205198343973972,0.7513189431162541,0.030799108718856938,-0.8368294310926974,15.0,402.0,523,494,1017,417.0,5.929203539823009,-387.0,2.8680688336520075,9.0,340.0,401.0,472.0,873.0,349.0,3.5051546391752577,-331.0,2.2443890274314215,-334.0,12.0,346.0
E02000274,Ealing,4,3,32.576807187655554,28.3128246462348,7287.249946668563,8919.007537509777,0.22434732918750575,0.2715566781606923,0.04720934897318654,-4.263982541420752,350.0,385.0,744,1137,1881,735.0,71.6374269005848,-35.0,47.043010752688176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E02000275,Ealing,3,3,35.00932615588547,28.177827545068926,7541.585498409332,9640.124337221632,0.2321773751126572,0.29351249352154524,0.06133511840888803,-6.831498610816542,427.0,55.0,552,566,1118,482.0,21.006261180679786,372.0,77.35507246376811,224.0,83.0,412.0,631.0,1043.0,307.0,17.825503355704697,141.0,54.36893203883495,112.0,210.0,98.0
E02000276,Ealing,8,8,14.93633617342274,13.741856141420298,18830.871837854313,20602.283145382506,0.5797325237933105,0.6272769195403272,0.04754439574701663,-1.194480032002442,108.0,539.0,714,802,1516,647.0,38.39841688654354,-431.0,15.126050420168067,116.0,373.0,633.0,648.0,1281.0,489.0,33.776736924277905,-257.0,18.325434439178515,-276.0,103.0,379.0
E02000277,Enfield,6,4,23.846144389421134,26.284897449736878,11374.021724463635,10058.5165294832,0.35016383610811014,0.3062512644465717,-0.043912571661538446,2.4387530603157437,95.0,279.0,539,383,922,374.0,28.747288503253795,-184.0,17.625231910946194,52.0,266.0,440.0,411.0,851.0,318.0,16.253819036427732,-214.0,11.818181818181818,-128.0,83.0,211.0
E02000278,Enfield,2,1,38.3826535003708,38.42983080834834,5312.940883568174,5147.07352473779,0.16356569434050164,0.1567127488959259,-0.0068529454445757365,0.047177307977541716,406.0,104.0,660,506,1166,510.0,36.21269296740995,302.0,61.51515151515151,276.0,96.0,452.0,460.0,912.0,372.0,29.05263157894737,180.0,61.06194690265486,303.0,303.0,0.0
E02000279,Enfield,4,2,32.23024658186486,32.448723032537266,7447.921927879566,7199.516108350697,0.22929382205158444,0.21920338900105646,-0.01009043305052798,0.21847645067240506,409.0,301.0,1132,656,1788,710.0,68.85290827740492,108.0,36.130742049469966,225.0,227.0,769.0,686.0,1455.0,452.0,35.103092783505154,-2.0,29.258777633289988,150.0,293.0,143.0
E02000280,Enfield,7,5,20.18848824480316,21.468448379979097,16028.83300429683,15662.597607711068,0.493468167117075,0.47687850468003495,-0.01658966243704002,1.279960135175937,195.0,210.0,501,391,892,405.0,45.908071748878925,-15.0,38.92215568862276,151.0,136.0,495.0,330.0,825.0,287.0,24.89212121212121,15.0,30.50505050505051,112.0,219.0,107.0
E02000281,Enfield,4,3,29.37263036867899,27.972087435954553,9599.06326576075,11050.479282691023,0.29551946511177724,0.33645351609703517,0.04093405098525793,-1.4005429327244379,390.0,160.0,741,459,1200,550.0,52.0,230.0,52.63157894736842,284.0,192.0,591.0,475.0,1066.0,476.0,51.151969981238274,92.0,48.05414551607445,110.0,291.0,181.0
E02000282,Enfield,1,1,43.61748982953356,40.06445952729555,3927.084501150387,4459.973122777662,0.12090032944862959,0.1357926294841573,0.014892300035527703,-3.553030302238014,684.0,0.0,846,660,1506,684.0,0.0,684.0,80.85106382978722,431.0,0.0,581.0,642.0,1223.0,431.0,0.0,431.0,74.18244406196214,347.0,347.0,0.0
E02000283,Enfield,5,2,27.81127790421946,31.001213530163895,9543.365453911427,7724.711612228292,0.2938047365898475,0.2351939962315276,-0.058610740358319924,3.189935625944436,92.0,331.0,545,468,1013,423.0,30.061204343534058,-239.0,16.88073394495413,87.0,280.0,481.0,422.0,903.0,367.0,26.976744186046513,-193.0,18.08731808731809,60.0,188.0,128.0
E02000284,Enfield,8,7,15.847888588691665,17.070983778065123,17966.43905019396,17329.09639120724,0.5531198525396822,0.527618328803046,-0.025501523736636167,1.223095189373458,82.0,332.0,629,477,1106,414.0,24.61482820976492,-250.0,13.036565977742448,113.0,316.0,657.0,515.0,1172.0,429.0,30.467576791808874,-203.0,17.19939117199391,-148.0,142.0,290.0
E02000285,Enfield,9,9,10.759406,11.391912029272756,23113.621893581338,22967.732581186156,0.7115824731722598,0.6992976671899329,-0.01228480598232684,0.632506029272756,11.0,223.0,292,260,552,234.0,4.443840579710145,-212.0,3.767123287671233,20.0,209.0,352.0,260.0,612.0,229.0,6.830065359477124,-189.0,5.681818181818182,-199.0,9.0,208.0
E02000286,Enfield,8,7,15.009856095673584,16.912818267088756,18786.878532067065,17693.508148669247,0.5783781334913819,0.538713559513739,-0.03966457397764289,1.9029621714151723,180.0,392.0,700,652,1352,572.0,52.18934911242604,-212.0,25.71428571428571,172.0,314.0,788.0,555.0,1343.0,486.0,40.214445271779596,-142.0,21.82741116751269,-92.0,202.0,294.0
E02000287,Enfield,9,8,11.347964100437318,13.160404373177842,23000.47551020408,21503.94693877551,0.708099116747863,0.654729842247458,-0.05336927450040496,1.812440272740524,93.0,363.0,429,483,912,456.0,37.016447368421055,-270.0,21.678321678321677,96.0,242.0,473.0,423.0,896.0,338.0,25.928571428571427,-146.0,20.29598308668076,-73.0,118.0,191.0
E02000288,Enfield,3,2,34.271934145390404,33.579485377402285,6594.446198124594,6557.923034072974,0.20301847786849928,0.1996688294383441,-0.003349648430155172,-0.6924487679881182,626.0,254.0,1206,715,1921,880.0,82.77147319104633,372.0,51.90713101160862,374.0,184.0,733.0,737.0,1470.0,558.0,46.81360544217687,190.0,51.02319236016372,200.0,377.0,177.0
E02000289,Enfield,10,9,9.718028231165682,10.25233727451872,24817.81582537517,24443.734727906623,0.7640482675135513,0.7442374475674894,-0.01981081994606182,0.5343090433530371,0.0,197.0,292,242,534,197.0,0.0,-197.0,0.0,0.0,197.0,386.0,272.0,658.0,197.0,0.0,-197.0,0.0,-172.0,12.0,184.0
E02000290,Enfield,2,1,38.47347236942137,38.839320709559345,5180.935660988315,4737.174292552442,0.15950174438114387,0.1442325627984546,-0.015269181582689278,0.3658483401379726,367.0,116.0,627,549,1176,483.0,36.20068027210884,251.0,58.53269537480064,302.0,64.0,555.0,523.0,1078.0,366.0,17.929499072356215,238.0,54.414414414414416,314.0,314.0,0.0
E02000291,Enfield,6,5,21.9005043152085,22.76904302943581,13526.125817661488,13430.033830744072,0.41641911882462557,0.40890372155474586,-0.007515397269879709,0.8685387142273093,413.0,371.0,884,796,1680,784.0,91.20416666666667,42.0,46.71945701357466,285.0,330.0,787.0,700.0,1487.0,615.0,63.24815063887021,-45.0,36.213468869123254,-9.0,286.0,295.0
E02000292,Enfield,7,5,20.25047890225335,21.630351197726352,14264.756699147381,13375.396873731223,0.43915881716481064,0.4072401922339307,-0.031918624930879935,1.3798722954730032,114.0,378.0,679,577,1256,492.0,34.30891719745223,-264.0,16.789396170839467,110.0,319.0,685.0,575.0,1260.0,429.0,27.849206349206348,-209.0,16.05839416058394,-45.0,220.0,265.0
E02000293,Enfield,10,9,8.811998059003365,10.699650412717824,25546.79043106084,23939.3482115561,0.7864906850274256,0.7288804107768877,-0.057610274250537885,1.8876523537144596,0.0,259.0,360,314,674,259.0,0.0,-259.0,0.0,0.0,241.0,314.0,311.0,625.0,241.0,0.0,-241.0,0.0,-177.0,38.0,215.0
E02000294,Enfield,5,3,28.04978283665168,29.838090023549565,9247.339434810534,8206.209162920146,0.28469119619513983,0.2498541335683883,-0.03483706262675154,1.7883071868978853,112.0,436.0,602,685,1287,548.0,37.94250194250194,-324.0,18.6046511627907,139.0,345.0,676.0,603.0,1279.0,484.0,37.49413604378421,-206.0,20.562130177514792,-61.0,211.0,272.0
E02000295,Enfield,9,8,12.062832594546267,14.264162270898526,21881.960885113993,20103.27402771569,0.6736642104893169,0.6120836081998443,-0.0615806022894726,2.201329676352259,106.0,398.0,676,570,1246,504.0,33.858747993579456,-292.0,15.680473372781064,71.0,343.0,555.0,530.0,1085.0,414.0,22.44516129032258,-272.0,12.792792792792792,-176.0,114.0,290.0
E02000296,Enfield,7,6,19.37179545780612,18.73659699113281,14767.009166085483,16044.624090863805,0.45462130306278814,0.4885100502637866,0.03388874720099844,-0.6351984666733088,315.0,319.0,963,813,1776,634.0,56.579391891891895,-4.0,32.71028037383177,315.0,301.0,937.0,914.0,1851.0,616.0,51.223662884927066,14.0,33.6179295624333,83.0,368.0,285.0
E02000297,Enfield,9,9,10.928284285684777,11.153847965296427,23153.165048543688,23265.86118570543,0.7127998598775842,0.7083747773019556,-0.0044250825756285694,0.2255636796116498,75.0,382.0,547,470,1017,457.0,28.171091445427727,-307.0,13.711151736745887,45.0,316.0,440.0,448.0,888.0,361.0,16.013513513513512,-271.0,10.227272727272728,-318.0,26.0,344.0
E02000298,Enfield,10,10,10.292863056410257,8.6342442002442,23882.66446886447,26199.77435897436,0.7352584344826203,0.7977035184196308,0.06244508393701054,-1.658618856166056,0.0,422.0,539,526,1065,422.0,0.0,-422.0,0.0,0.0,384.0,607.0,559.0,1166.0,384.0,0.0,-384.0,0.0,-426.0,0.0,426.0
E02000299,Enfield,3,1,33.879847507918676,34.10902891590886,6609.961172984571,6299.583426994994,0.20349612625406596,0.1918031733952927,-0.011692952858773253,0.2291814079901826,421.0,381.0,964,980,1944,802.0,82.5108024691358,40.0,43.67219917012448,203.0,347.0,609.0,910.0,1519.0,550.0,46.37327188940092,-144.0,33.33333333333333,315.0,315.0,0.0
E02000300,Enfield,5,2,28.353533178987888,31.69063489188271,9212.365560964565,7525.952564247707,0.28361448066512424,0.22914238717110302,-0.05447209349402121,3.337101712894821,163.0,575.0,876,868,1744,738.0,53.741399082568805,-412.0,18.60730593607306,162.0,430.0,617.0,790.0,1407.0,592.0,49.50959488272921,-268.0,26.25607779578606,34.0,270.0,236.0
E02000301,Enfield,2,1,40.88200067542707,39.40452036986176,4399.186202365308,4715.5680673807565,0.1354345853816055,0.1435747188947983,0.008140133513192815,-1.4774803055653152,571.0,239.0,1003,974,1977,810.0,69.02832574607991,332.0,56.929212362911265,311.0,169.0,636.0,788.0,1424.0,480.0,36.90941011235955,142.0,48.89937106918239,319.0,319.0,0.0
E02000302,Enfield,7,6,20.96080985823711,19.461557333943066,13833.428604092831,15380.133645821425,0.4258798289542772,0.4682783353373957,0.04239850638311854,-1.499252524294043,138.0,294.0,572,573,1145,432.0,35.43406113537118,-156.0,24.125874125874127,129.0,245.0,535.0,509.0,1044.0,374.0,30.272988505747126,-116.0,24.11214953271028,-46.0,173.0,219.0
E02000303,Enfield,2,1,39.90479321189509,39.495709096894544,5233.5731372764185,4666.388236585099,0.1611222565505947,0.1420773424852362,-0.019044914065358493,-0.409084115000546,475.0,255.0,879,902,1781,730.0,68.00954519932623,220.0,54.0386803185438,312.0,142.0,574.0,641.0,1215.0,454.0,36.4641975308642,170.0,54.35540069686411,330.0,330.0,0.0
E02000304,Enfield,10,9,9.650433662323158,9.395457433606355,24511.162074956566,25393.481012658227,0.7546075387893777,0.7731543360327069,0.018546797243329194,-0.2549762287168029,0.0,435.0,600,511,1111,435.0,0.0,-435.0,0.0,0.0,379.0,495.0,463.0,958.0,379.0,0.0,-379.0,0.0,-306.0,47.0,353.0
E02000305,Enfield,7,8,18.069732825660047,15.372604843988654,15602.490072005237,18632.679031202268,0.4803426535313477,0.5673084591158895,0.08696580558454176,-2.697127981671393,224.0,350.0,912,693,1605,574.0,48.84735202492212,-126.0,24.561403508771928,159.0,346.0,680.0,746.0,1426.0,505.0,38.579242636746145,-187.0,23.38235294117647,-394.0,88.0,482.0
E02000306,Enfield,1,1,52.0740176100889,43.56118441182551,1966.5658465991316,3386.664668182758,0.060543250003051906,0.10311364840405425,0.042570398401002345,-8.512833198263394,541.0,0.0,747,696,1443,541.0,0.0,541.0,72.42302543507363,306.0,0.0,437.0,537.0,974.0,306.0,0.0,306.0,70.0228832951945,240.0,240.0,0.0
E02000307,Enfield,5,4,26.849640395783613,25.02769212410501,9864.436356404136,10795.153142402545,0.3036893158181188,0.3286796109609836,0.02499029514286477,-1.821948271678604,172.0,425.0,781,762,1543,597.0,47.37524303305249,-253.0,22.02304737516005,107.0,340.0,608.0,771.0,1379.0,447.0,26.381435823060187,-233.0,17.598684210526315,-156.0,149.0,305.0
E02000308,Enfield,5,5,25.008206978417267,21.17568637970979,12543.676868674553,15287.090598707475,0.3861731687911628,0.4654454572740066,0.07927228848284379,-3.8325205987074753,362.0,366.0,752,871,1623,728.0,81.63401109057301,-4.0,48.138297872340424,360.0,226.0,810.0,659.0,1469.0,586.0,55.38461538461539,134.0,44.44444444444444,115.0,351.0,236.0
E02000309,Enfield,1,1,44.10236345593278,38.22551165980796,3713.7937242798353,4952.420096021948,0.11433389952219188,0.15078614346675032,0.03645224394455844,-5.876851796124825,620.0,0.0,905,1024,1929,620.0,0.0,620.0,68.50828729281768,469.0,0.0,721.0,996.0,1717.0,469.0,0.0,469.0,65.0485436893204,396.0,396.0,0.0
E02000311,Enfield,4,4,29.939484291740882,26.65358460673104,8528.422705540452,10345.510827786631,0.2625584232972247,0.3149893687671,0.05243094546987531,-3.2858996850098414,433.0,435.0,891,991,1882,868.0,100.08235919234856,-2.0,48.597081930415264,291.0,290.0,705.0,801.0,1506.0,581.0,56.03585657370518,1.0,41.27659574468085,10.0,273.0,263.0
E02000312,Enfield,6,6,24.088508348495452,19.41314520643807,11919.72323303009,15475.767669699091,0.3669639564383379,0.47119010077028045,0.10422614433194255,-4.675363142057382,414.0,759.0,1308,1271,2579,1173.0,121.84024815820085,-345.0,31.65137614678899,273.0,614.0,1075.0,1160.0,2235.0,887.0,74.99865771812081,-341.0,25.3953488372093,-393.0,243.0,636.0
E02000313,Greenwich,1,3,46.52283411876873,29.034084854263146,3057.806319803868,8684.259738490875,0.09413848654035677,0.26440932098681263,0.17027083444645585,-17.488749264505582,481.0,0.0,618,455,1073,481.0,0.0,481.0,77.831715210356,257.0,0.0,319.0,414.0,733.0,257.0,0.0,257.0,80.56426332288402,96.0,189.0,93.0
E02000314,Greenwich,4,5,30.608859380466473,23.077887871691154,8233.771865889214,12408.711376055639,0.2534872195643499,0.37780755620678474,0.12432033664243486,-7.53097150877532,362.0,669.0,1213,1157,2370,1031.0,102.18481012658228,-307.0,29.843363561417974,345.0,435.0,1155.0,1097.0,2252.0,780.0,66.64076376554173,-90.0,29.87012987012987,-298.0,254.0,552.0
E02000315,Greenwich,2,1,42.56807366815863,36.290120328926825,4127.752576246487,5887.709794941189,0.12707815332327094,0.1792628728212516,0.052184719497980675,-6.277953339231807,480.0,118.0,749,654,1403,598.0,40.37063435495367,362.0,64.08544726301736,311.0,80.0,494.0,593.0,1087.0,391.0,22.888684452621895,231.0,62.955465587044536,441.0,441.0,0.0
E02000316,Greenwich,1,4,43.09108679876161,23.83605983370891,4973.690196078432,13139.057580231563,0.153121427131286,0.40004437888903793,0.24692295175775195,-19.2550269650527,1175.0,0.0,1507,1110,2617,1175.0,0.0,1175.0,77.96947577969475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E02000317,Greenwich,1,2,46.72681352331607,32.47226067933219,3650.005872193437,7388.396545768566,0.11237010874310191,0.22495422438705903,0.11258411564395712,-14.25455284398388,513.0,0.0,686,762,1448,513.0,0.0,513.0,74.78134110787173,397.0,0.0,527.0,497.0,1024.0,397.0,0.0,397.0,75.33206831119544,312.0,358.0,46.0
E02000318,Greenwich,3,4,32.99465326017633,26.536444850872265,7179.720690302007,10311.46407803414,0.2210369032172282,0.3139527486918201,0.09291584547459192,-6.4582084093040635,385.0,395.0,840,1052,1892,780.0,80.37790697674419,-10.0,45.83333333333333,295.0,243.0,914.0,1085.0,1999.0,538.0,35.860430215107556,52.0,32.27571115973742,-119.0,215.0,334.0
E02000319,Greenwich,3,4,33.83024959877633,24.17168140495868,7344.40451817861,12120.392975206612,0.22610690592262203,0.36902913698717,0.14292223106454796,-9.658568193817647,528.0,432.0,1215,1089,2304,960.0,99.0,96.0,43.45679012345679,329.0,189.0,768.0,911.0,1679.0,518.0,37.034544371649794,140.0,42.83854166666667,21.0,274.0,253.0
E02000320,Greenwich,4,5,32.059660633187775,22.930003411572052,8396.340201965066,13862.417167030568,0.25849209414337376,0.4220684803017467,0.16357638615837294,-9.129657221615723,107.0,237.0,480,469,949,344.0,26.721812434141203,-130.0,22.291666666666668,159.0,192.0,441.0,415.0,856.0,351.0,35.66355140186916,-33.0,36.054421768707485,-121.0,130.0,251.0
E02000321,Greenwich,1,2,45.259534642211314,32.89893154223714,3419.3088349263758,7018.89175923534,0.10526780478192155,0.21370392641685967,0.10843612163493813,-12.36060309997417,552.0,0.0,747,705,1452,552.0,0.0,552.0,73.89558232931726,350.0,0.0,485.0,493.0,978.0,350.0,0.0,350.0,72.16494845360825,274.0,313.0,39.0
E02000323,Greenwich,1,2,46.05310432160348,32.19790005441683,3294.4874841284236,7217.813259568293,0.10142501952245625,0.21976048165778508,0.11833546213532883,-13.85520426718665,831.0,0.0,1082,1194,2276,831.0,0.0,831.0,76.80221811460258,708.0,0.0,1022.0,988.0,2010.0,708.0,0.0,708.0,69.27592954990214,591.0,636.0,45.0
E02000324,Greenwich,2,3,39.69843990462869,29.34032248219735,4695.732960325534,8618.826932858596,0.14456415738949369,0.2624170908798744,0.11785293349038073,-10.358117422431341,454.0,128.0,643,596,1239,582.0,46.90234059725585,326.0,70.60653188180405,327.0,67.0,468.0,495.0,963.0,394.0,22.75077881619938,260.0,69.87179487179486,208.0,293.0,85.0
E02000326,Greenwich,4,6,29.87223759519585,20.648771529957692,10162.887948682954,15546.211273372459,0.3128775305918033,0.473334894451725,0.1604573638599217,-9.223466065238156,285.0,316.0,682,686,1368,601.0,65.83333333333333,-31.0,41.78885630498534,290.0,168.0,672.0,508.0,1180.0,458.0,41.28813559322034,122.0,43.154761904761905,-67.0,180.0,247.0
E02000327,Greenwich,1,2,44.907249421166306,30.410276601871853,3751.236285097192,8071.708855291577,0.11548661674457214,0.24575900789464067,0.13027239115006853,-14.496972819294452,539.0,0.0,728,649,1377,539.0,0.0,539.0,74.03846153846155,341.0,0.0,460.0,429.0,889.0,341.0,0.0,341.0,74.1304347826087,262.0,297.0,35.0
E02000328,Greenwich,6,7,23.274900380402602,16.883602723505035,12193.389135583186,17586.05535820012,0.3753891119876604,0.5354419485507281,0.16005283656306774,-6.391297656897567,116.0,344.0,711,498,1209,460.0,33.00578990901572,-228.0,16.31504922644163,92.0,274.0,554.0,551.0,1105.0,366.0,22.81266968325792,-182.0,16.60649819494585,-242.0,100.0,342.0
E02000329,Greenwich,5,6,24.738457501180914,19.490797039836245,11216.63974177295,15126.484962997953,0.3453186300650499,0.4605555036840201,0.11523687361897017,-5.247660461344669,92.0,238.0,399,394,793,330.0,27.611601513240856,-146.0,23.05764411027569,79.0,212.0,350.0,380.0,730.0,291.0,22.942465753424656,-133.0,22.57142857142857,-166.0,63.0,229.0
E02000331,Greenwich,4,3,32.5930755362393,29.183950786143427,7769.932251054583,9471.186756998593,0.23920732254955307,0.28836885753862485,0.049161534989071776,-3.40912475009587,288.0,309.0,737,662,1399,597.0,63.61115082201572,-21.0,39.07734056987788,203.0,173.0,578.0,560.0,1138.0,376.0,30.860281195079086,30.0,35.121107266435985,206.0,330.0,124.0
E02000332,Greenwich,6,7,23.192811664271716,15.901758850424558,12821.512475506204,18437.69562377531,0.394726694030731,0.5613718068376359,0.16664511280690486,-7.291052813847157,60.0,354.0,513,503,1016,414.0,20.905511811023622,-294.0,11.695906432748536,82.0,299.0,501.0,504.0,1005.0,381.0,24.396019900497514,-217.0,16.367265469061877,-265.0,76.0,341.0
E02000333,Greenwich,6,8,21.078297517176765,13.90021314803248,13956.862585883822,20662.99375390381,0.4296799022807654,0.6291253730941363,0.19944547081337088,-7.178084369144285,139.0,372.0,704,680,1384,511.0,37.361271676300575,-233.0,19.744318181818183,104.0,256.0,498.0,527.0,1025.0,360.0,25.974634146341465,-152.0,20.883534136546185,-354.0,48.0,402.0
E02000334,Greenwich,4,4,29.586080314679894,25.99331111455588,8726.905906061076,10762.593861416835,0.26866898300785286,0.32768827978981957,0.05901929678196671,-3.592769200124014,220.0,116.0,465,400,865,336.0,29.502890173410403,104.0,47.31182795698925,119.0,118.0,307.0,358.0,665.0,237.0,21.11578947368421,1.0,38.762214983713356,9.0,137.0,128.0
E02000335,Greenwich,8,9,14.088671295803783,11.431670360520096,19888.83658392435,23296.789745862883,0.6123033244235069,0.7093164579790185,0.09701313355551167,-2.657000935283687,33.0,222.0,343,295,638,255.0,11.482758620689655,-189.0,9.620991253644315,48.0,211.0,363.0,367.0,730.0,259.0,13.873972602739727,-163.0,13.223140495867769,-214.0,30.0,244.0
E02000337,Greenwich,2,2,36.426816010722554,30.83114061167296,5934.617399780675,7992.150115754844,0.1827048026531825,0.24333668602346986,0.060631883370287354,-5.595675399049593,387.0,38.0,504,516,1020,425.0,14.41764705882353,349.0,76.78571428571429,234.0,22.0,361.0,371.0,732.0,256.0,7.032786885245901,212.0,64.81994459833795,205.0,229.0,24.0
E02000339,Greenwich,7,7,18.19543262856233,17.054623308390386,16196.555166374781,17168.09345645598,0.4986317088348865,0.5227162786644738,0.024084569829587288,-1.1408093201719431,63.0,178.0,312,286,598,241.0,18.752508361204015,-115.0,20.192307692307693,66.0,143.0,364.0,303.0,667.0,209.0,14.149925037481259,-77.0,18.13186813186813,-37.0,87.0,124.0
E02000340,Greenwich,7,8,20.4802269321066,14.54222192258883,14634.139435279189,20076.083280456853,0.45053073810969735,0.6112557325678009,0.1607249944581035,-5.93800500951777,130.0,243.0,481,434,915,373.0,34.52459016393443,-113.0,27.027027027027028,169.0,227.0,543.0,434.0,977.0,396.0,39.2661207778915,-58.0,31.123388581952117,-137.0,119.0,256.0
E02000341,Greenwich,2,1,41.70188462273396,38.41635975012249,4166.726482116609,4830.031357177854,0.1282780149657229,0.14705977826019528,0.018781763294472398,-3.285524872611468,355.0,77.0,495,475,970,432.0,28.18041237113402,278.0,71.71717171717171,279.0,51.0,411.0,410.0,821.0,330.0,17.331303288672352,228.0,67.88321167883211,354.0,354.0,0.0
E02000342,Greenwich,5,5,25.33893160021552,21.596820544176097,11350.103448275862,13490.03179455824,0.34942748132121976,0.41073047724266953,0.06130299592144978,-3.7421110560394233,274.0,235.0,547,694,1241,509.0,51.885576148267525,39.0,50.09140767824497,224.0,173.0,542.0,549.0,1091.0,397.0,35.51970669110907,51.0,41.32841328413284,82.0,227.0,145.0
E02000343,Greenwich,5,4,28.379648259044863,25.219478726483356,10301.606512301012,12263.824746743849,0.3171481593590608,0.37339619859773016,0.056248039238669334,-3.1601695325615076,189.0,153.0,451,389,840,342.0,34.425,36.0,41.90687361419069,155.0,109.0,362.0,332.0,694.0,264.0,24.344380403458214,46.0,42.81767955801105,118.0,195.0,77.0
E02000344,Greenwich,8,8,17.44447355760508,12.952855458119142,16495.729210765043,21299.93997580889,0.5078421652227402,0.6485184501220586,0.14067628489931838,-4.491618099485937,78.0,212.0,432,352,784,290.0,21.091836734693878,-134.0,18.055555555555554,80.0,173.0,405.0,337.0,742.0,253.0,18.652291105121293,-93.0,19.753086419753085,-73.0,91.0,164.0
