msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21,Net_Cascade_21_alt,Inflow_Wealthier_21_alt,Outflow_Poorer_21_alt,Outflow_Wealthier_11,Inflow_Poorer_11,Counter_Churn_11,Counter_Rate_11,Net_Counter_11,Pct_Outflow_Wealthier_11,Outflow_Wealthier_21,Inflow_Poorer_21,Counter_Churn_21,Counter_Rate_21,Net_Counter_21,Pct_Outflow_Wealthier_21
E02000121,Brent,6,5,23.192919029097677,22.23057578132654,11798.63936514157,12748.169491525423,0.36323623438032043,0.3881430243431197,0.02490678996279927,-0.9623432477711376,127.0,545.0,637,853,1490,672.0,46.45302013422819,-418.0,19.937205651491364,151.0,577.0,1005.0,1247.0,2252.0,728.0,38.68872113676732,-426.0,15.024875621890546,36.0,199.0,163.0,231.0,464.0,695.0,71.93557046979866,-233.0,27.080890973036343,283.0,514.0,797.0,64.5923623445826,-231.0,22.694466720128307
E02000122,Brent,6,7,21.342123840370878,17.425947625610828,13423.883849141712,16962.90088961283,0.4132714687870732,0.516468788503618,0.10319731971654478,-3.91617621476005,198.0,519.0,802,768,1570,717.0,65.45350318471337,-321.0,24.688279301745634,150.0,553.0,831.0,800.0,1631.0,703.0,50.858369098712444,-403.0,18.050541516245488,-436.0,122.0,558.0,173.0,537.0,710.0,59.172611464968156,-364.0,22.526041666666664,155.0,572.0,727.0,54.35928877988964,-417.0,19.375
E02000123,Brent,2,1,42.53718732082773,36.124354966286305,4147.5601446837145,5726.85619813278,0.12768795470364247,0.17436536956926013,0.04667741486561766,-6.412832354541422,1099.0,544.0,1593,1867,3460,1643.0,172.7907514450867,555.0,68.98932831136221,784.0,406.0,1398.0,1986.0,3384.0,1190.0,94.0614657210402,378.0,56.080114449213156,866.0,866.0,0.0,1234.0,380.0,1614.0,135.52601156069363,854.0,66.0953401178361,1266.0,287.0,1553.0,107.37056737588652,979.0,63.74622356495468
E02000124,Brent,4,5,30.293244861742053,21.09339867667391,8328.454177365198,13810.548291526762,0.25640213587110394,0.42048923065177085,0.1640870947806669,-9.199846185068143,647.0,444.0,1239,1241,2480,1091.0,115.83387096774193,203.0,52.21953188054883,525.0,363.0,1161.0,1221.0,2382.0,888.0,80.00629722921914,162.0,45.21963824289406,-9.0,474.0,483.0,655.0,454.0,1109.0,119.90725806451613,201.0,52.780016116035455,600.0,422.0,1022.0,106.29722921914357,178.0,49.14004914004914
E02000125,Brent,5,6,25.67353378055556,18.76533574074074,10653.87,15758.63388888889,0.3279930423003509,0.4798025176254076,0.15180947532505668,-6.90819803981482,353.0,659.0,1137,1117,2254,1012.0,103.20629991126886,-306.0,31.046613896218116,303.0,615.0,955.0,1180.0,2135.0,918.0,87.28103044496487,-312.0,31.727748691099478,-441.0,255.0,696.0,356.0,696.0,1052.0,109.92724046140195,-340.0,31.87108325872874,344.0,467.0,811.0,75.24496487119438,-123.0,29.152542372881356
E02000126,Brent,1,1,56.00555413098913,38.516587840558316,1358.4294725540196,4826.795329485975,0.04182099232048579,0.14696125104999314,0.10514025872950734,-17.488966290430817,596.0,0.0,689,611,1300,596.0,0.0,596.0,86.5021770682148,426.0,0.0,679.0,972.0,1651.0,426.0,0.0,426.0,62.73932253313696,448.0,448.0,0.0,522.0,0.0,522.0,0.0,522.0,85.43371522094927,658.0,0.0,658.0,0.0,658.0,67.6954732510288
E02000127,Bromley,4,2,32.36469159288194,31.154922960069445,7799.977647569444,8710.2197265625,0.2401323085884319,0.2651997237413987,0.025067415152966815,-1.2097686328124944,376.0,128.0,615,524,1139,504.0,42.25460930640913,248.0,61.138211382113816,310.0,100.0,551.0,496.0,1047.0,410.0,29.608404966571154,210.0,56.26134301270418,375.0,400.0,25.0,356.0,204.0,560.0,63.76119402985075,152.0,67.93893129770993,321.0,142.0,463.0,43.53581661891118,179.0,64.71774193548387
E02000128,Bromley,8,9,13.77797263044876,11.754557284299858,20478.465732287514,23008.55085508551,0.6304558134439848,0.7005404595994859,0.07008464615550103,-2.0234153461489015,186.0,229.0,507,435,942,415.0,45.21656050955414,-43.0,36.68639053254438,172.0,118.0,478.0,393.0,871.0,290.0,23.30195177956372,54.0,35.98326359832636,-61.0,111.0,172.0,160.0,270.0,430.0,45.859872611464965,-110.0,36.7816091954023,196.0,240.0,436.0,54.00688863375431,-44.0,49.87277353689568
E02000130,Bromley,7,7,19.72525993766173,17.555817572335922,15025.041990119971,16911.21888967302,0.4625651742540476,0.5148952286467245,0.05233005439267696,-2.169442365325807,122.0,365.0,722,694,1416,487.0,31.44774011299435,-243.0,16.897506925207757,115.0,327.0,710.0,737.0,1447.0,442.0,25.988251554941257,-212.0,16.19718309859155,-209.0,112.0,321.0,254.0,522.0,776.0,93.63559322033899,-268.0,36.59942363112392,264.0,450.0,714.0,82.1008984105045,-186.0,35.82089552238806
E02000131,Bromley,4,5,28.71650771194075,22.16480762686418,8906.153638274447,12894.204984486038,0.2741873541738331,0.39258936135933614,0.11840200718550303,-6.551700085076568,659.0,300.0,1192,1055,2247,959.0,87.98397863818424,359.0,55.28523489932886,653.0,250.0,1179.0,1110.0,2289.0,903.0,71.31935342944517,403.0,55.38592027141645,121.0,507.0,386.0,639.0,390.0,1029.0,110.90787716955941,249.0,60.568720379146924,647.0,305.0,952.0,86.21013543031891,342.0,58.28828828828829
E02000132,Bromley,8,7,15.955891011945573,15.421347252518958,18554.137114365847,19469.42578165576,0.5712128906583906,0.5927848551228767,0.02157196446448606,-0.5345437594266151,349.0,299.0,995,801,1796,648.0,58.101893095768375,50.0,35.07537688442211,295.0,320.0,1032.0,788.0,1820.0,615.0,51.86813186813187,-25.0,28.58527131782946,146.0,397.0,251.0,376.0,556.0,932.0,116.40089086859689,-180.0,46.94132334581773,326.0,549.0,875.0,98.33736263736263,-223.0,41.370558375634516
E02000133,Bromley,10,10,7.407775137668034,6.742223472208981,27289.286013919344,28437.373438840692,0.8401356447853994,0.8658316112178995,0.02569596643250016,-0.665551665459053,0.0,456.0,748,639,1387,456.0,0.0,-456.0,0.0,0.0,422.0,824.0,701.0,1525.0,422.0,0.0,-422.0,0.0,-430.0,0.0,430.0,0.0,586.0,586.0,0.0,-586.0,0.0,0.0,560.0,560.0,0.0,-560.0,0.0
E02000134,Bromley,8,7,17.282977620250957,15.973226646915302,16765.662948762634,18241.75139421401,0.5161524213029566,0.5554059004449522,0.03925347914199562,-1.309750973335655,400.0,361.0,1096,938,2034,761.0,70.99311701081612,39.0,36.496350364963504,372.0,428.0,1169.0,1060.0,2229.0,800.0,71.4293405114401,-56.0,31.822070145423435,14.0,411.0,397.0,479.0,596.0,1075.0,140.3559488692232,-117.0,51.06609808102346,393.0,599.0,992.0,105.61103633916555,-206.0,37.075471698113205
E02000135,Bromley,2,2,38.20117667342604,33.39903611432986,5319.629876400155,6933.990247199691,0.16377162355766745,0.21111893335768148,0.04734730980001403,-4.8021405590961805,789.0,7.0,902,828,1730,796.0,3.192485549132948,782.0,87.47228381374723,667.0,38.0,831.0,840.0,1671.0,705.0,15.16816277678037,629.0,80.26474127557161,526.0,592.0,66.0,746.0,43.0,789.0,18.54219653179191,703.0,90.09661835748793,674.0,26.0,700.0,10.487133453022143,648.0,80.23809523809524
E02000136,Bromley,7,6,19.98069977040014,20.13959566660842,15342.053468460597,15404.205661366415,0.4723247789071054,0.4690112550653518,-0.003313523841753596,0.15889589620828204,182.0,94.0,363,276,639,276.0,26.773082942097027,88.0,50.13774104683195,200.0,91.0,366.0,284.0,650.0,291.0,28.0,109.0,54.644808743169406,150.0,222.0,72.0,166.0,166.0,332.0,43.123630672926446,0.0,60.14492753623188,169.0,139.0,308.0,36.14,30.0,59.50704225352113
E02000137,Bromley,9,10,10.984449160334528,8.41208028673835,22871.678136200717,26538.305734767026,0.7041339245182168,0.8080107701487951,0.10387684563057831,-2.5723688735961776,257.0,276.0,738,581,1319,533.0,53.77710386656558,-19.0,34.823848238482384,195.0,308.0,674.0,605.0,1279.0,503.0,46.95856137607506,-113.0,28.931750741839764,-381.0,0.0,381.0,273.0,437.0,710.0,90.44806671721001,-164.0,46.98795180722892,199.0,400.0,599.0,62.23612197028929,-201.0,32.892561983471076
E02000138,Bromley,10,10,7.783674756135896,6.405692298391972,26813.99480111232,28934.317857574657,0.8255031956502779,0.8809620587496851,0.055458863099407285,-1.377982457743924,0.0,397.0,764,602,1366,397.0,0.0,-397.0,0.0,0.0,429.0,767.0,673.0,1440.0,429.0,0.0,-429.0,0.0,-433.0,0.0,433.0,0.0,593.0,593.0,0.0,-593.0,0.0,0.0,535.0,535.0,0.0,-535.0,0.0
E02000139,Bromley,8,8,14.829845974111743,12.80906155065381,18797.927486461496,21348.494782723552,0.5787182897131179,0.649996796453646,0.07127850674052816,-2.0207844234579326,141.0,199.0,641,485,1126,340.0,24.91918294849023,-58.0,21.996879875195006,171.0,218.0,674.0,558.0,1232.0,389.0,30.258116883116884,-47.0,25.370919881305635,-87.0,178.0,265.0,216.0,392.0,608.0,75.19715808170515,-176.0,44.53608247422681,216.0,371.0,587.0,65.04545454545455,-155.0,38.70967741935484
E02000140,Bromley,2,1,37.683673562522266,35.65832430827693,5891.878517990737,6456.353520959506,0.18138903140172208,0.19657634639384686,0.015187314992124779,-2.0253492542453344,461.0,12.0,546,407,953,473.0,5.8048268625393495,449.0,84.43223443223444,390.0,14.0,463.0,358.0,821.0,404.0,6.6504263093788065,376.0,84.23326133909286,390.0,390.0,0.0,371.0,17.0,388.0,6.618048268625394,354.0,91.15479115479116,291.0,11.0,302.0,3.8989037758830696,280.0,81.28491620111731
E02000141,Bromley,7,7,18.2175990631337,15.660851020684062,16007.97904555901,18538.559551169394,0.49282615127021145,0.5644428069409753,0.0716166556707638,-2.556748042449639,134.0,268.0,580,518,1098,402.0,32.70673952641166,-134.0,23.103448275862068,145.0,284.0,582.0,527.0,1109.0,429.0,37.13255184851217,-139.0,24.914089347079038,-152.0,124.0,276.0,199.0,370.0,569.0,67.05828779599271,-171.0,38.41698841698842,203.0,376.0,579.0,68.82596934174933,-173.0,38.51992409867172
E02000142,Bromley,10,10,8.662010231507491,8.116031601123597,25745.157303370786,26884.884480337078,0.7925976634249979,0.8185630398348885,0.025965376409890606,-0.5459786303838943,0.0,425.0,630,650,1280,425.0,0.0,-425.0,0.0,0.0,292.0,632.0,516.0,1148.0,292.0,0.0,-292.0,0.0,-315.0,0.0,315.0,0.0,429.0,429.0,0.0,-429.0,0.0,0.0,415.0,415.0,0.0,-415.0,0.0
E02000144,Bromley,10,10,10.021602814100504,8.47801971498982,24304.673845494483,26473.061502196506,0.7482505340032781,0.806024281518588,0.05777374751530984,-1.543583099110684,0.0,432.0,761,656,1417,432.0,0.0,-432.0,0.0,0.0,475.0,1026.0,867.0,1893.0,475.0,0.0,-475.0,0.0,-484.0,0.0,484.0,0.0,532.0,532.0,0.0,-532.0,0.0,0.0,654.0,654.0,0.0,-654.0,0.0
E02000145,Bromley,3,2,36.155010514260056,33.56163361778576,6169.183134965192,7309.001459690096,0.1899262094380023,0.22253688526641385,0.03261067582841154,-2.5933768964742967,469.0,76.0,629,452,1081,545.0,32.973172987974095,393.0,74.56279809220986,316.0,53.0,476.0,493.0,969.0,369.0,17.28379772961816,263.0,66.38655462184873,274.0,310.0,36.0,371.0,107.0,478.0,36.722479185938944,264.0,82.07964601769912,358.0,75.0,433.0,27.708978328173373,283.0,72.61663286004057
E02000146,Bromley,10,9,10.47659740817651,9.967636815920399,23400.93651308674,24591.44873458793,0.7204278219656037,0.7487348902261578,0.02830706826055407,-0.5089605922561109,0.0,287.0,733,527,1260,287.0,0.0,-287.0,0.0,0.0,260.0,844.0,551.0,1395.0,260.0,0.0,-260.0,0.0,50.0,272.0,222.0,0.0,481.0,481.0,0.0,-481.0,0.0,0.0,490.0,490.0,0.0,-490.0,0.0
E02000147,Bromley,10,10,4.551641760058701,4.908987892870246,30301.321878439525,30426.89971872325,0.9328650291989263,0.9264066410523458,-0.006458388146580507,0.3573461328115446,0.0,218.0,479,358,837,218.0,0.0,-218.0,0.0,0.0,233.0,481.0,452.0,933.0,233.0,0.0,-233.0,0.0,-242.0,0.0,242.0,0.0,275.0,275.0,0.0,-275.0,0.0,0.0,266.0,266.0,0.0,-266.0,0.0
E02000148,Bromley,10,10,7.1833276069980485,7.357472893827902,27334.820243279773,27729.67637783451,0.8415374743944268,0.8442843861233258,0.0027469117288989597,0.17414528682985342,0.0,169.0,363,287,650,169.0,0.0,-169.0,0.0,0.0,190.0,397.0,325.0,722.0,190.0,0.0,-190.0,0.0,-206.0,0.0,206.0,0.0,219.0,219.0,0.0,-219.0,0.0,0.0,225.0,225.0,0.0,-225.0,0.0
E02000149,Bromley,6,5,23.398613385108483,23.112002465483236,11876.570019723866,12537.80399408284,0.3656354294601276,0.3817380341640128,0.016102604703885193,-0.28661091962524665,209.0,136.0,409,378,787,345.0,36.11689961880559,73.0,51.1002444987775,237.0,76.0,465.0,319.0,784.0,313.0,22.974489795918366,161.0,50.967741935483865,210.0,277.0,67.0,230.0,168.0,398.0,49.097839898348155,62.0,60.84656084656085,205.0,174.0,379.0,45.49744897959184,31.0,64.26332288401254
E02000150,Bromley,9,9,11.784947223793104,11.160133218390802,22868.16091954023,23868.86379310345,0.7040256424955431,0.7267343744094339,0.02270873191389078,-0.6248140054023015,183.0,215.0,471,432,903,398.0,43.57142857142857,-32.0,38.853503184713375,149.0,225.0,501.0,459.0,960.0,374.0,34.921875,-76.0,29.740518962075846,-106.0,118.0,224.0,178.0,256.0,434.0,50.46290143964563,-78.0,41.2037037037037,162.0,271.0,433.0,45.73125,-109.0,35.294117647058826
E02000151,Bromley,10,10,4.598366313738269,4.0357812825860275,30162.99986965589,31178.09984358707,0.9286066088804844,0.9492784022526815,0.020671793372197045,-0.5625850311522411,0.0,196.0,335,348,683,196.0,0.0,-196.0,0.0,0.0,165.0,384.0,335.0,719.0,165.0,0.0,-165.0,0.0,-172.0,0.0,172.0,0.0,225.0,225.0,0.0,-225.0,0.0,0.0,233.0,233.0,0.0,-233.0,0.0
E02000152,Bromley,5,4,25.152360485642454,24.334110890565036,12082.758899034008,12478.827047770279,0.37198321836814263,0.3799423653565424,0.007959146988399779,-0.8182495950774182,305.0,56.0,449,329,778,361.0,21.953727506426734,249.0,67.92873051224944,307.0,65.0,496.0,410.0,906.0,372.0,22.025386313465784,242.0,61.89516129032258,280.0,332.0,52.0,255.0,126.0,381.0,41.29820051413882,129.0,77.50759878419453,299.0,123.0,422.0,40.59271523178808,176.0,72.92682926829268
E02000153,Bromley,10,10,6.080312284761545,6.094153517050459,28528.32502831257,29067.993330816662,0.8782810488366656,0.8850320707227092,0.0067510218860435955,0.013841232288913652,0.0,149.0,381,329,710,149.0,0.0,-149.0,0.0,0.0,132.0,395.0,295.0,690.0,132.0,0.0,-132.0,0.0,-141.0,0.0,141.0,0.0,245.0,245.0,0.0,-245.0,0.0,0.0,225.0,225.0,0.0,-225.0,0.0
E02000154,Bromley,9,9,11.000097275119616,11.251371650717703,22720.231220095695,23108.350598086123,0.6994714371065728,0.703579058521682,0.0041076214151092305,0.2512743755980864,182.0,274.0,549,459,1008,456.0,49.47222222222222,-92.0,33.1511839708561,159.0,273.0,602.0,530.0,1132.0,432.0,38.34540636042403,-114.0,26.411960132890368,-112.0,160.0,272.0,138.0,335.0,473.0,45.86309523809524,-197.0,30.065359477124183,136.0,333.0,469.0,40.00706713780919,-197.0,25.660377358490567
E02000155,Bromley,8,7,17.29642444685466,17.19982082429501,16724.781778741864,17323.01373825018,0.5148938420892145,0.5274331305032938,0.012539288414079253,-0.09660362255965182,108.0,174.0,318,359,677,282.0,27.757754800590842,-66.0,33.9622641509434,163.0,131.0,447.0,349.0,796.0,294.0,26.82537688442211,32.0,36.46532438478747,73.0,180.0,107.0,167.0,181.0,348.0,44.64844903988183,-14.0,46.51810584958218,156.0,229.0,385.0,44.879396984924625,-73.0,44.69914040114613
E02000156,Bromley,10,10,7.438731599805966,6.711487266553481,27143.80709839114,28487.563343843478,0.8356568899202986,0.8673597413178504,0.0317028513975518,-0.7272443332524858,0.0,368.0,629,574,1203,368.0,0.0,-368.0,0.0,0.0,342.0,717.0,636.0,1353.0,342.0,0.0,-342.0,0.0,-351.0,0.0,351.0,0.0,405.0,405.0,0.0,-405.0,0.0,0.0,441.0,441.0,0.0,-441.0,0.0
E02000157,Bromley,10,10,5.160511837617399,5.383091201186356,29776.118141374198,30016.348986653484,0.9166959590349792,0.913906618763046,-0.002789340271933227,0.2225793635689568,0.0,180.0,372,278,650,180.0,0.0,-180.0,0.0,0.0,187.0,479.0,355.0,834.0,187.0,0.0,-187.0,0.0,-196.0,0.0,196.0,0.0,204.0,204.0,0.0,-204.0,0.0,0.0,291.0,291.0,0.0,-291.0,0.0
E02000158,Bromley,6,7,22.402220985307387,18.094705116638742,16398.640675344763,18369.500451089058,0.5048531702279652,0.5592954710476513,0.05444230081968615,-4.307515868668645,209.0,251.0,401,552,953,460.0,55.04616998950682,-42.0,52.119700748129674,213.0,90.0,417.0,300.0,717.0,303.0,26.736401673640167,123.0,51.07913669064749,67.0,173.0,106.0,276.0,173.0,449.0,50.10283315844701,103.0,50.0,159.0,135.0,294.0,29.93723849372385,24.0,53.0
E02000159,Bromley,10,10,7.244798764495346,7.260148747315676,27337.382104509663,27882.021617752325,0.8416163445757547,0.8489228357615494,0.007306491185794628,0.015349982820329622,0.0,241.0,391,384,775,241.0,0.0,-241.0,0.0,0.0,175.0,403.0,333.0,736.0,175.0,0.0,-175.0,0.0,-186.0,0.0,186.0,0.0,250.0,250.0,0.0,-250.0,0.0,0.0,203.0,203.0,0.0,-203.0,0.0
E02000160,Bromley,10,10,7.600943009618987,7.990305309181761,27035.841599000625,27068.46970643348,0.832333033649425,0.8241526521262172,-0.00818038152320777,0.3893622995627739,0.0,200.0,439,391,830,200.0,0.0,-200.0,0.0,0.0,128.0,463.0,310.0,773.0,128.0,0.0,-128.0,0.0,-135.0,0.0,135.0,0.0,271.0,271.0,0.0,-271.0,0.0,0.0,284.0,284.0,0.0,-284.0,0.0
E02000161,Bromley,10,10,4.307125083410032,5.168868499769904,30661.926829268294,29961.68361711919,0.9439667147733604,0.9122422243672873,-0.03172449040607306,0.8617434163598725,0.0,270.0,407,398,805,270.0,0.0,-270.0,0.0,0.0,201.0,505.0,412.0,917.0,201.0,0.0,-201.0,0.0,-207.0,0.0,207.0,0.0,292.0,292.0,0.0,-292.0,0.0,0.0,325.0,325.0,0.0,-325.0,0.0
E02000162,Bromley,9,8,12.483602647201947,13.508810934592814,22678.701016172894,22155.312008014884,0.6981928765523334,0.6745619293635028,-0.02363094718883063,1.0252082873908677,184.0,129.0,373,285,658,313.0,36.07294832826748,55.0,49.32975871313673,177.0,104.0,435.0,309.0,744.0,281.0,24.741935483870968,73.0,40.689655172413794,115.0,201.0,86.0,132.0,156.0,288.0,31.29483282674772,-24.0,46.31578947368421,131.0,192.0,323.0,33.806451612903224,-61.0,42.394822006472495
E02000163,Bromley,10,10,7.292462097266776,7.727085717952008,27306.096881817015,27173.8202232773,0.8406531888989907,0.8273602552453203,-0.013292933653670347,0.4346236206852314,0.0,175.0,409,257,666,175.0,0.0,-175.0,0.0,0.0,170.0,436.0,291.0,727.0,170.0,0.0,-170.0,0.0,-176.0,0.0,176.0,0.0,306.0,306.0,0.0,-306.0,0.0,0.0,252.0,252.0,0.0,-252.0,0.0
E02000165,Bromley,10,10,9.193184174134997,9.006367838910947,25069.074305161656,25816.688598979013,0.7717835818349135,0.7860397210747477,0.014256139239834265,-0.18681633522404972,0.0,175.0,334,236,570,175.0,0.0,-175.0,0.0,0.0,167.0,385.0,290.0,675.0,167.0,0.0,-167.0,0.0,-163.0,0.0,163.0,0.0,245.0,245.0,0.0,-245.0,0.0,0.0,239.0,239.0,0.0,-239.0,0.0
E02000166,Camden,6,6,22.138319991918728,20.44251639344262,14368.433156314939,15552.217963518819,0.44235062977387285,0.4735177799147125,0.03116715014083965,-1.6958035984761075,229.0,358.0,653,686,1339,587.0,61.226288274831965,-129.0,35.068912710566615,184.0,303.0,634.0,616.0,1250.0,487.0,44.6016,-119.0,29.02208201892745,-30.0,256.0,286.0,252.0,337.0,589.0,63.423450336071696,-85.0,36.734693877551024,216.0,323.0,539.0,55.8144,-107.0,35.064935064935064
E02000167,Camden,9,10,10.522459596127407,6.397151924839597,23561.74541704858,28969.661205316224,0.7253785301720517,0.8820381562938807,0.15665962612182904,-4.12530767128781,23.0,629.0,790,841,1631,652.0,8.870018393623544,-606.0,2.911392405063291,19.0,523.0,892.0,860.0,1752.0,542.0,5.671803652968037,-504.0,2.130044843049327,-558.0,0.0,558.0,44.0,603.0,647.0,16.267320662170448,-559.0,5.231866825208085,33.0,565.0,598.0,10.642123287671232,-532.0,3.8372093023255816
E02000168,Camden,6,7,23.836630855010426,16.301063330040613,11825.589946218857,17912.584677861923,0.36406594255953617,0.5453837741402365,0.18131783158070036,-7.535567524969814,182.0,529.0,840,813,1653,711.0,58.24440411373261,-347.0,21.666666666666668,190.0,565.0,897.0,942.0,1839.0,755.0,58.374116367591085,-375.0,21.181716833890746,-412.0,173.0,585.0,179.0,564.0,743.0,61.07441016333938,-385.0,22.01722017220172,186.0,541.0,727.0,54.71778140293638,-355.0,19.745222929936308
E02000169,Camden,9,10,11.757077812790698,5.946124186046513,21862.526511627908,29511.325930232557,0.6730658983938153,0.8985302012614955,0.22546430286768027,-5.810953626744185,31.0,824.0,742,1069,1811,855.0,14.104914411927112,-793.0,4.177897574123989,9.0,530.0,822.0,825.0,1647.0,539.0,2.8961748633879782,-521.0,1.094890510948905,-553.0,0.0,553.0,46.0,560.0,606.0,14.224185532854776,-514.0,4.303086997193639,51.0,559.0,610.0,17.309653916211293,-508.0,6.181818181818182
E02000170,Camden,8,8,16.718196896322887,13.196566253263708,17920.24553959965,21651.778394255874,0.5516977261129133,0.659230860865177,0.10753313475226367,-3.5216306430591793,166.0,914.0,1109,1181,2290,1080.0,66.25502183406114,-748.0,14.96844003606853,100.0,749.0,1042.0,1105.0,2147.0,849.0,34.88588728458314,-649.0,9.596928982725528,-537.0,128.0,665.0,166.0,845.0,1011.0,61.2532751091703,-679.0,14.055884843353091,155.0,708.0,863.0,51.11318118304611,-553.0,14.027149321266968
E02000171,Camden,7,8,18.72772321067575,14.361147302668938,15182.61056218058,19806.11618398637,0.46741612469,0.6030360548041156,0.1356199301141156,-4.366575908006814,222.0,538.0,832,819,1651,760.0,72.34161114476075,-316.0,26.682692307692307,217.0,463.0,800.0,788.0,1588.0,680.0,63.26889168765743,-246.0,27.125,-318.0,167.0,485.0,222.0,519.0,741.0,69.78679588128406,-297.0,27.106227106227106,202.0,467.0,669.0,59.404282115869016,-265.0,25.63451776649746
E02000172,Camden,2,3,37.122154734440905,29.422444004476198,6065.081776706551,9380.305672721011,0.18672131570428394,0.28560180467424834,0.0988804889699644,-7.699710729964707,773.0,70.0,941,1128,2069,843.0,26.152730787820204,703.0,82.14665249734325,672.0,80.0,911.0,1058.0,1969.0,752.0,27.303199593702388,592.0,73.76509330406147,389.0,551.0,162.0,895.0,72.0,967.0,31.14548090865152,823.0,79.34397163120568,799.0,78.0,877.0,31.651599796851194,721.0,75.51984877126654
E02000173,Camden,8,10,16.50279863147185,8.938290639837215,17830.695003391364,25824.094166855077,0.5489407980848273,0.7862651981139652,0.2373244000291379,-7.5645079916346365,217.0,686.0,921,1074,1995,903.0,74.61754385964912,-469.0,23.561346362649292,236.0,572.0,1030.0,1137.0,2167.0,808.0,62.29441624365482,-336.0,22.9126213592233,-843.0,0.0,843.0,275.0,612.0,887.0,84.3609022556391,-337.0,25.605214152700185,295.0,585.0,880.0,79.63774803876326,-290.0,25.94547053649956
E02000174,Camden,4,5,31.458507984160505,21.866668215417107,7890.688806758184,13516.912038014783,0.24292496788246362,0.4115488989774322,0.16862393109496857,-9.591839768743398,435.0,376.0,841,940,1781,811.0,91.83604716451431,59.0,51.724137931034484,428.0,390.0,934.0,969.0,1903.0,818.0,87.71413557540725,38.0,45.82441113490364,-29.0,390.0,419.0,430.0,331.0,761.0,79.91577765300393,99.0,45.744680851063826,396.0,376.0,772.0,78.24277456647398,20.0,40.86687306501548
E02000175,Camden,6,8,22.33183323254646,15.199653641386238,14132.394977398293,20058.230436966347,0.43508389192162705,0.6107121677312857,0.17562827580965862,-7.132179591160224,522.0,647.0,1149,1351,2500,1169.0,135.0936,-125.0,45.43080939947781,553.0,589.0,1408.0,1440.0,2848.0,1142.0,114.36692415730337,-36.0,39.27556818181818,-652.0,175.0,827.0,581.0,507.0,1088.0,117.8268,74.0,43.005181347150256,611.0,596.0,1207.0,127.86376404494382,15.0,42.43055555555556
E02000176,Camden,9,10,12.893579099074202,8.016324858366726,20507.566947630232,26998.390216940723,0.6313517316553856,0.8220189446151724,0.19066721295978684,-4.877254240707476,21.0,632.0,757,771,1528,653.0,8.68586387434555,-611.0,2.7741083223249667,29.0,644.0,803.0,852.0,1655.0,673.0,11.284592145015106,-615.0,3.61145703611457,-656.0,0.0,656.0,31.0,618.0,649.0,12.537958115183246,-587.0,4.020752269779507,24.0,588.0,612.0,8.526888217522659,-564.0,2.8169014084507045
E02000177,Camden,3,3,34.83822902180436,27.63299689937988,7254.197539507902,10584.794058811762,0.22332976847201225,0.32227481606417496,0.09894504759216272,-7.20523212242448,601.0,257.0,922,1001,1923,858.0,80.32085283411337,344.0,65.18438177874187,528.0,196.0,922.0,1059.0,1981.0,724.0,52.24028268551237,332.0,57.26681127982647,440.0,569.0,129.0,648.0,178.0,826.0,59.981279251170044,470.0,64.73526473526474,632.0,193.0,825.0,61.57294295810197,439.0,59.67894239848914
E02000178,Camden,4,4,31.01777616568168,26.68319258202568,8096.6261463215815,10180.882107193805,0.24926501281699343,0.30997692446698955,0.06071191164999612,-4.334583583656002,750.0,434.0,1239,1370,2609,1184.0,124.76044461479493,316.0,60.53268765133172,659.0,420.0,1283.0,1437.0,2720.0,1079.0,101.75735294117646,239.0,51.36399064692127,357.0,692.0,335.0,719.0,353.0,1072.0,97.28133384438482,366.0,52.481751824817515,768.0,370.0,1138.0,104.47058823529412,398.0,53.444676409185796
E02000179,Camden,6,7,21.93483874353599,15.92515038434661,12937.943256464012,18323.33319357093,0.398311164844037,0.5578898183403646,0.15957865349632755,-6.009688359189381,367.0,265.0,822,683,1505,632.0,64.62126245847176,102.0,44.64720194647202,246.0,332.0,543.0,713.0,1256.0,578.0,65.02547770700637,-86.0,45.30386740331492,-157.0,208.0,365.0,339.0,361.0,700.0,81.31495016611295,-22.0,49.633967789165446,275.0,201.0,476.0,44.00875796178344,74.0,38.569424964936886
E02000180,Camden,5,5,27.849770687270368,23.5154621785174,10119.399719040415,12938.53998271018,0.31153868970631166,0.39393922733863657,0.08240053763232491,-4.334308508752969,362.0,873.0,956,1364,2320,1235.0,136.21810344827585,-511.0,37.86610878661088,371.0,572.0,1061.0,1134.0,2195.0,943.0,96.67972665148064,-201.0,34.96701225259189,-104.0,394.0,498.0,423.0,472.0,895.0,86.05862068965517,-49.0,31.011730205278592,400.0,556.0,956.0,101.32118451025057,-156.0,35.273368606701936
