msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21,Outflow_Wealthier_11,Inflow_Poorer_11,Counter_Churn_11,Counter_Rate_11,Net_Counter_11,Pct_Outflow_Wealthier_11,Outflow_Wealthier_21,Inflow_Poorer_21,Counter_Churn_21,Counter_Rate_21,Net_Counter_21,Pct_Outflow_Wealthier_21,Net_Cascade_21_alt,Inflow_Wealthier_21_alt,Outflow_Poorer_21_alt
E02000025,Barnet,8,7,16.300101609100047,15.932634441805227,723.0,666.0,0.7355035605289929,0.6775178026449644,-0.05798575788402849,-0.3674671672948193,199.0,207.0,655,518,1173,406.0,35.11764705882353,-8.0,30.38167938931298,178.0,173.0,616.0,436.0,1052.0,351.0,29.271863117870723,5.0,28.8961038961039,194.0,308.0,502.0,50.93947144075021,-114.0,37.45173745173745,157.0,309.0,466.0,46.115019011406844,-152.0,36.00917431192661,110.0,251.0,141.0
E02000026,Barnet,10,9,9.57761295865674,10.84753755904312,903.0,834.0,0.9186164801627671,0.8484231943031536,-0.07019328585961349,1.2699246003863802,0.0,342.0,526,392,918,342.0,0.0,-342.0,0.0,0.0,221.0,390.0,267.0,657.0,221.0,0.0,-221.0,0.0,0.0,481.0,481.0,0.0,-481.0,0.0,0.0,355.0,355.0,0.0,-355.0,0.0,-185.0,27.0,212.0
E02000027,Barnet,6,5,21.507758026672224,22.828095124615235,576.0,430.0,0.5859613428280773,0.43743641912512715,-0.14852492370295017,1.3203370979430105,416.0,92.0,581,552,1133,508.0,33.779346866725504,324.0,71.60068846815835,336.0,82.0,493.0,359.0,852.0,418.0,32.33802816901409,254.0,68.15415821501014,418.0,132.0,550.0,48.699029126213595,286.0,75.72463768115942,254.0,119.0,373.0,35.47652582159625,135.0,70.75208913649024,307.0,372.0,65.0
E02000028,Barnet,9,8,13.171328759811871,12.807654082259054,794.0,766.0,0.8077314343845371,0.7792472024415056,-0.028484231943031513,-0.363674677552817,107.0,288.0,551,419,970,395.0,31.769072164948454,-181.0,19.419237749546276,97.0,405.0,497.0,522.0,1019.0,502.0,38.55250245338567,-308.0,19.517102615694164,93.0,380.0,473.0,36.43298969072165,-287.0,22.195704057279237,70.0,352.0,422.0,24.180569185475957,-282.0,13.409961685823754,-226.0,139.0,365.0
E02000029,Barnet,8,7,13.73416365058119,16.010651527016446,784.0,662.0,0.797558494404883,0.6734486266531028,-0.12410986775178023,2.2764878764352563,189.0,291.0,692,595,1287,480.0,42.73426573426573,-102.0,27.3121387283237,169.0,208.0,642.0,458.0,1100.0,377.0,31.956363636363637,-39.0,26.323987538940806,209.0,371.0,580.0,60.24786324786325,-162.0,35.12605042016806,138.0,330.0,468.0,41.4,-192.0,30.131004366812224,135.0,276.0,141.0
E02000030,Barnet,9,8,12.779513005366923,13.464058337801609,812.0,749.0,0.8260427263479145,0.7619532044760936,-0.06408952187182093,0.684545332434686,87.0,348.0,560,574,1134,435.0,26.6984126984127,-261.0,15.535714285714286,39.0,313.0,494.0,414.0,908.0,352.0,13.443832599118943,-274.0,7.894736842105263,109.0,388.0,497.0,37.29453262786596,-279.0,18.989547038327526,48.0,342.0,390.0,18.079295154185022,-294.0,11.594202898550725,-142.0,107.0,249.0
E02000031,Barnet,10,10,10.342756777899645,8.982775245199614,886.0,896.0,0.901322482197355,0.9114954221770092,0.010172939979654183,-1.359981532700031,0.0,438.0,647,475,1122,438.0,0.0,-438.0,0.0,0.0,385.0,585.0,415.0,1000.0,385.0,0.0,-385.0,0.0,0.0,583.0,583.0,0.0,-583.0,0.0,0.0,543.0,543.0,0.0,-543.0,0.0,-380.0,0.0,380.0
E02000032,Barnet,10,10,7.991801512027491,8.446300998573467,938.0,912.0,0.9542217700915565,0.9277721261444557,-0.02644964394710081,0.4544994865459753,0.0,401.0,437,473,910,401.0,0.0,-401.0,0.0,0.0,334.0,366.0,403.0,769.0,334.0,0.0,-334.0,0.0,0.0,393.0,393.0,0.0,-393.0,0.0,0.0,325.0,325.0,0.0,-325.0,0.0,-382.0,0.0,382.0
E02000033,Barnet,7,7,18.199760590371323,17.063479789497258,669.0,626.0,0.6805696846388606,0.6368260427263479,-0.043743641912512676,-1.136280800874065,303.0,203.0,642,546,1188,506.0,51.775252525252526,100.0,47.19626168224299,225.0,187.0,479.0,470.0,949.0,412.0,44.336143308746045,38.0,46.972860125260965,281.0,273.0,554.0,64.57323232323232,8.0,51.46520146520146,228.0,180.0,408.0,43.24552160168599,48.0,48.51063829787234,1.0,206.0,205.0
E02000034,Barnet,8,8,15.184146474494593,12.823898695749945,748.0,763.0,0.7609359104781281,0.7761953204476093,0.015259409969481164,-2.3602477787446485,128.0,293.0,698,677,1375,421.0,27.275636363636362,-165.0,18.33810888252149,136.0,303.0,597.0,657.0,1254.0,439.0,32.86124401913876,-167.0,22.780569514237854,169.0,341.0,510.0,41.912,-172.0,24.963072378138847,182.0,285.0,467.0,41.36363636363637,-103.0,27.701674277016743,-224.0,117.0,341.0
E02000035,Barnet,8,8,14.132519355932203,13.702045025078736,773.0,743.0,0.7863682604272635,0.7558494404883012,-0.030518819938962327,-0.43047433085346754,228.0,345.0,811,780,1591,573.0,49.44060339409177,-117.0,28.113440197287296,181.0,314.0,741.0,749.0,1490.0,495.0,38.143624161073824,-133.0,24.426450742240217,218.0,368.0,586.0,50.42363293526084,-150.0,27.94871794871795,237.0,374.0,611.0,59.48859060402685,-137.0,31.64218958611482,-222.0,133.0,355.0
E02000036,Barnet,8,7,17.051150382574697,16.32370046042915,704.0,648.0,0.71617497456765,0.659206510681587,-0.056968463886063025,-0.7274499221455457,145.0,389.0,747,714,1461,534.0,38.607118412046546,-244.0,19.410977242302543,99.0,267.0,523.0,566.0,1089.0,366.0,24.272727272727273,-168.0,18.929254302103253,180.0,456.0,636.0,56.18069815195072,-276.0,25.210084033613445,142.0,328.0,470.0,42.76951331496786,-186.0,25.08833922261484,-39.0,191.0,230.0
E02000037,Barnet,8,9,15.660595157991994,11.128158463756177,738.0,824.0,0.7507629704984741,0.8382502543234995,0.08748728382502546,-4.532436694235816,146.0,331.0,689,563,1252,477.0,38.59904153354633,-185.0,21.190130624092888,108.0,221.0,518.0,414.0,932.0,329.0,25.609442060085836,-113.0,20.84942084942085,113.0,396.0,509.0,35.74121405750799,-283.0,20.071047957371228,88.0,262.0,350.0,24.738197424892704,-174.0,21.256038647342994,-343.0,15.0,358.0
E02000038,Barnet,8,7,15.354761634011794,15.568224800070306,743.0,680.0,0.7558494404883012,0.6917599186164801,-0.06408952187182104,0.2134631660585118,175.0,476.0,974,850,1824,651.0,45.66885964912281,-301.0,17.967145790554415,90.0,379.0,721.0,659.0,1380.0,469.0,24.717391304347824,-289.0,12.482662968099861,156.0,586.0,742.0,50.11842105263158,-430.0,18.352941176470587,130.0,483.0,613.0,45.5,-353.0,19.726858877086496,-75.0,245.0,320.0
E02000039,Barnet,9,9,10.951033428314606,10.702963094393187,869.0,836.0,0.884028484231943,0.8504577822990844,-0.033570701932858604,-0.24807033392141875,19.0,380.0,467,502,969,399.0,7.450980392156863,-361.0,4.068522483940043,12.0,258.0,479.0,354.0,833.0,270.0,3.716686674669868,-246.0,2.5052192066805845,33.0,326.0,359.0,11.102167182662539,-293.0,6.573705179282868,22.0,364.0,386.0,9.61344537815126,-342.0,6.214689265536723,-293.0,13.0,306.0
E02000040,Barnet,7,7,18.235370685146588,15.441477714748785,668.0,685.0,0.6795523906408952,0.6968463886063072,0.017293997965411978,-2.7938929703978026,374.0,260.0,663,695,1358,634.0,71.60530191458027,114.0,56.41025641025641,333.0,144.0,718.0,419.0,1137.0,477.0,42.17414248021108,189.0,46.37883008356546,345.0,233.0,578.0,59.193667157584684,112.0,49.64028776978417,234.0,312.0,546.0,64.21108179419525,-78.0,55.847255369928405,178.0,328.0,150.0
E02000041,Barnet,7,6,17.658500677562138,18.284720521720836,685.0,588.0,0.6968463886063072,0.5981688708036622,-0.098677517802645,0.6262198441586975,360.0,256.0,739,622,1361,616.0,67.71491550330639,104.0,48.714479025710425,271.0,234.0,595.0,532.0,1127.0,505.0,56.267968056787936,37.0,45.54621848739496,300.0,314.0,614.0,69.2138133725202,-14.0,48.231511254019296,218.0,238.0,456.0,46.037267080745345,-20.0,40.97744360902256,132.0,309.0,177.0
E02000042,Barnet,8,8,16.35417120594041,15.162757182177877,721.0,698.0,0.7334689725330621,0.7100712105798576,-0.023397761953204532,-1.1914140237625332,260.0,447.0,1199,948,2147,707.0,54.13134606427573,-187.0,21.684737281067555,166.0,406.0,996.0,927.0,1923.0,572.0,35.047321892875715,-240.0,16.666666666666664,216.0,594.0,810.0,59.75966464834653,-378.0,22.78481012658228,250.0,573.0,823.0,74.49297971918877,-323.0,26.968716289104638,-275.0,191.0,466.0
E02000043,Barnet,10,10,8.314445686200624,7.517256488549618,933.0,938.0,0.9491353001017294,0.9542217700915565,0.0050864699898270915,-0.7971891976510062,0.0,568.0,603,641,1244,568.0,0.0,-568.0,0.0,0.0,442.0,487.0,468.0,955.0,442.0,0.0,-442.0,0.0,0.0,582.0,582.0,0.0,-582.0,0.0,0.0,459.0,459.0,0.0,-459.0,0.0,-440.0,0.0,440.0
E02000044,Barnet,6,5,22.81006740032214,23.627358342016905,540.0,396.0,0.5493387589013224,0.40284842319430314,-0.1464903357070193,0.8172909416947647,343.0,224.0,644,665,1309,567.0,58.6951871657754,119.0,53.2608695652174,235.0,152.0,472.0,457.0,929.0,387.0,38.44994617868676,83.0,49.78813559322034,363.0,228.0,591.0,63.226890756302524,135.0,54.58646616541354,265.0,220.0,485.0,62.755651237890206,45.0,57.98687089715536,139.0,263.0,124.0
E02000045,Barnet,6,6,21.812188949887663,19.816915232515562,573.0,539.0,0.582909460834181,0.5483214649033571,-0.034587995930823956,-1.9952737173721005,504.0,234.0,854,764,1618,738.0,72.88998763906056,270.0,59.01639344262295,329.0,238.0,705.0,726.0,1431.0,567.0,54.7183787561146,91.0,46.666666666666664,456.0,278.0,734.0,78.34857849196538,178.0,59.68586387434554,401.0,332.0,733.0,93.03424178895877,69.0,55.23415977961432,67.0,316.0,249.0
E02000046,Barnet,8,8,14.1475183675492,12.421965949332606,772.0,782.0,0.785350966429298,0.7955239064089522,0.010172939979654183,-1.7255524182165942,226.0,383.0,800,830,1630,609.0,53.103067484662574,-157.0,28.249999999999996,148.0,409.0,677.0,759.0,1436.0,557.0,42.15320334261838,-261.0,21.86115214180207,228.0,370.0,598.0,51.75460122699386,-142.0,27.469879518072286,196.0,390.0,586.0,53.231197771587745,-194.0,25.823451910408433,-301.0,127.0,428.0
E02000047,Barnet,5,4,27.21455021630177,26.343321425604387,426.0,321.0,0.4333672431332655,0.32655137334689727,-0.10681586978636826,-0.8712287906973835,612.0,201.0,1048,946,1994,813.0,61.691073219658975,411.0,58.396946564885496,459.0,127.0,779.0,763.0,1542.0,586.0,37.80350194552529,332.0,58.921694480102694,660.0,309.0,969.0,102.27683049147443,351.0,69.76744186046511,512.0,193.0,705.0,64.08300907911803,319.0,67.10353866317169,496.0,591.0,95.0
E02000048,Barnet,9,8,12.49889802648467,12.822080798200139,823.0,764.0,0.8372329603255341,0.7772126144455748,-0.0600203458799593,0.3231827717154694,74.0,518.0,788,758,1546,592.0,24.794307891332473,-444.0,9.390862944162437,45.0,493.0,645.0,699.0,1344.0,538.0,16.506696428571427,-448.0,6.976744186046512,89.0,544.0,633.0,31.31694695989651,-455.0,11.741424802110819,64.0,473.0,537.0,22.523809523809526,-409.0,9.15593705293276,-243.0,126.0,369.0
E02000049,Barnet,2,1,36.81464040221098,35.91760942500828,188.0,65.0,0.19125127161749747,0.06612410986775177,-0.1251271617497457,-0.8970309772027036,561.0,30.0,590,913,1503,591.0,11.197604790419161,531.0,95.08474576271186,424.0,24.0,504.0,465.0,969.0,448.0,10.5015479876161,400.0,84.12698412698413,864.0,6.0,870.0,3.4491017964071857,858.0,94.6330777656079,429.0,50.0,479.0,22.13622291021672,379.0,92.25806451612904,447.0,447.0,0.0
E02000050,Barnet,6,6,21.40852568064388,18.30702076350093,581.0,586.0,0.5910478128179044,0.5961342828077314,0.0050864699898269805,-3.1015049171429503,549.0,289.0,910,942,1852,838.0,85.67008639308855,260.0,60.32967032967033,437.0,181.0,717.0,697.0,1414.0,618.0,55.938472418670436,256.0,60.94839609483961,558.0,254.0,812.0,76.52915766738661,304.0,59.23566878980891,468.0,237.0,705.0,78.44130127298445,231.0,67.14490674318509,258.0,437.0,179.0
E02000051,Barnet,9,9,12.939065069735168,10.394447587719297,802.0,845.0,0.8158697863682605,0.8596134282807731,0.043743641912512676,-2.5446174820158713,67.0,617.0,860,801,1661,684.0,24.88801926550271,-550.0,7.790697674418605,91.0,589.0,732.0,805.0,1537.0,680.0,34.87247885491217,-498.0,12.431693989071038,45.0,591.0,636.0,16.011438892233596,-546.0,5.617977528089887,81.0,514.0,595.0,27.087833441769682,-433.0,10.062111801242237,-503.0,107.0,610.0
E02000052,Barnet,8,9,16.48015166529181,11.881966251198465,716.0,795.0,0.728382502543235,0.8087487283825026,0.08036622583926756,-4.598185414093345,183.0,588.0,1068,922,1990,771.0,54.072361809045226,-405.0,17.134831460674157,194.0,557.0,811.0,803.0,1614.0,751.0,66.95043370508054,-363.0,23.921085080147968,171.0,725.0,896.0,62.29899497487437,-554.0,18.546637744034708,155.0,472.0,627.0,45.328376703841386,-317.0,19.302615193026153,-581.0,75.0,656.0
E02000053,Barnet,6,6,21.41362408237653,20.76039420674578,580.0,504.0,0.590030518819939,0.5127161749745677,-0.07731434384537128,-0.6532298756307497,389.0,328.0,876,817,1693,717.0,75.36444181925576,61.0,44.40639269406393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,394.0,784.0,90.76196101594802,-4.0,47.735618115055075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E02000054,Barnet,8,7,15.175313916180961,16.54641009125067,749.0,642.0,0.7619532044760936,0.6531027466937945,-0.10885045778229907,1.3710961750697095,140.0,443.0,729,750,1479,583.0,41.933739012846516,-303.0,19.204389574759944,151.0,502.0,680.0,764.0,1444.0,653.0,52.49445983379501,-351.0,22.205882352941174,171.0,468.0,639.0,54.10953346855984,-297.0,22.8,156.0,410.0,566.0,44.29362880886426,-254.0,20.418848167539267,-132.0,253.0,385.0
E02000055,Barnet,7,7,18.36901511051213,15.525799810164813,663.0,682.0,0.6744659206510681,0.6937945066124109,0.019328585961342792,-2.8432153003473175,569.0,454.0,1091,1188,2279,1023.0,113.3505923650724,115.0,52.15398716773603,483.0,558.0,1121.0,1267.0,2388.0,1041.0,112.86180904522612,-75.0,43.08652988403212,644.0,446.0,1090.0,126.03071522597631,198.0,54.20875420875421,605.0,514.0,1119.0,130.2219430485762,91.0,47.750591949486974,-143.0,421.0,564.0
E02000056,Barnet,10,10,8.99654355829353,8.09332322357019,919.0,920.0,0.9348931841302136,0.9359104781281791,0.0010172939979654627,-0.9032203347233398,0.0,668.0,729,684,1413,668.0,0.0,-668.0,0.0,0.0,610.0,661.0,646.0,1307.0,610.0,0.0,-610.0,0.0,0.0,702.0,702.0,0.0,-702.0,0.0,0.0,639.0,639.0,0.0,-639.0,0.0,-589.0,0.0,589.0
