msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21,Outflow_Wealthier_11,Inflow_Poorer_11,Counter_Churn_11,Counter_Rate_11,Net_Counter_11,Pct_Outflow_Wealthier_11,Outflow_Wealthier_21,Inflow_Poorer_21,Counter_Churn_21,Counter_Rate_21,Net_Counter_21,Pct_Outflow_Wealthier_21,Net_Cascade_21_alt,Inflow_Wealthier_21_alt,Outflow_Poorer_21_alt
E02000001,City of London,9,8,10.7001903992737,14.720484223119485,876.0,712.0,0.8920570264765784,0.725050916496945,-0.1670061099796334,4.020293823845785,30.0,783.0,692,857,1549,813.0,15.164622336991608,-753.0,4.335260115606936,28.0,901.0,1206,979,2185,929.0,11.545995423340962,-873.0,2.321724709784411,24.0,615.0,639.0,9.528728211749517,-591.0,2.8004667444574096,8.0,1096.0,1104.0,4.012814645308924,-1088.0,0.8171603677221655,-637.0,141.0,778.0
E02000002,Barking and Dagenham,1,1,43.42144398081181,34.76755983195555,83.0,83.0,0.0845213849287169,0.0845213849287169,0.0,-8.653884148856257,497.0,0.0,581,395,976,497.0,0.0,497.0,85.54216867469879,351.0,0.0,413,360,773,351.0,0.0,351.0,84.98789346246973,344.0,0.0,344.0,0.0,344.0,87.0886075949367,309.0,0.0,309.0,0.0,309.0,85.83333333333333,319.0,319.0,0.0
E02000003,Barking and Dagenham,5,4,25.643614588352413,25.149725932835818,458.0,354.0,0.4663951120162933,0.3604887983706721,-0.1059063136456212,-0.4938886555165958,229.0,380.0,738,669,1407,609.0,61.84790334044065,-151.0,31.029810298102984,249.0,362.0,759,728,1487,611.0,60.61735036987223,-113.0,32.80632411067194,244.0,470.0,714.0,81.50675195451315,-226.0,36.47234678624813,332.0,478.0,810.0,106.72225958305313,-146.0,45.604395604395606,-8.0,302.0,310.0
E02000004,Barking and Dagenham,6,5,22.60185641216435,23.560044369645045,546.0,400.0,0.5560081466395111,0.4073319755600815,-0.14867617107942965,0.9581879574806962,120.0,133.0,447,256,703,253.0,22.7027027027027,-13.0,26.845637583892618,112.0,129.0,446,308,754,241.0,19.161803713527853,-17.0,25.112107623318387,111.0,295.0,406.0,46.578947368421055,-184.0,43.359375,165.0,301.0,466.0,65.86870026525199,-136.0,53.57142857142857,18.0,143.0,125.0
E02000005,Barking and Dagenham,4,3,32.39406328077552,30.212965379205887,300.0,198.0,0.3054989816700611,0.20162932790224034,-0.10386965376782079,-2.1810979015696326,212.0,274.0,661,523,1184,486.0,49.060810810810814,-62.0,32.07261724659607,273.0,207.0,700,539,1239,480.0,45.610169491525426,66.0,39.0,178.0,395.0,573.0,59.383445945945944,-217.0,34.03441682600382,283.0,339.0,622.0,77.43099273607749,-56.0,52.50463821892394,106.0,310.0,204.0
E02000007,Barking and Dagenham,2,1,40.31009679672392,36.007463265728475,129.0,63.0,0.13136456211812628,0.06415478615071284,-0.06720977596741344,-4.302633530995443,514.0,115.0,890,551,1441,629.0,41.02012491325468,399.0,57.752808988764045,380.0,82.0,628,630,1258,462.0,24.76947535771065,298.0,60.509554140127385,352.0,162.0,514.0,39.57251908396947,190.0,63.883847549909255,436.0,138.0,574.0,47.828298887122415,298.0,69.2063492063492,404.0,404.0,0.0
E02000008,Barking and Dagenham,3,1,35.556605736018675,34.4495850024426,210.0,92.0,0.21384928716904278,0.09368635437881874,-0.12016293279022404,-1.1070207335760713,343.0,309.0,867,764,1631,652.0,64.98283261802575,34.0,39.561707035755475,290.0,172.0,753,604,1357,462.0,36.757553426676495,118.0,38.51261620185923,343.0,390.0,733.0,82.01716738197425,-47.0,44.89528795811518,354.0,356.0,710.0,92.8695652173913,-2.0,58.609271523178805,522.0,522.0,0.0
E02000009,Barking and Dagenham,4,1,30.95492824538416,36.33654626808835,341.0,57.0,0.34725050916496947,0.05804480651731161,-0.2892057026476579,5.381618022704188,284.0,385.0,795,669,1464,669.0,74.68579234972678,-101.0,35.72327044025157,214.0,303.0,729,663,1392,517.0,46.581896551724135,-89.0,29.35528120713306,221.0,422.0,643.0,63.70355191256831,-201.0,33.03437967115097,268.0,424.0,692.0,81.63218390804597,-156.0,40.42232277526395,532.0,532.0,0.0
E02000010,Barking and Dagenham,3,1,35.01250658502612,34.49335914640853,228.0,89.0,0.23217922606924643,0.09063136456211812,-0.1415478615071283,-0.5191474386175869,213.0,236.0,632,567,1199,449.0,41.924937447873226,-23.0,33.70253164556962,223.0,166.0,522,487,1009,389.0,36.68780971258672,57.0,42.72030651340996,258.0,312.0,570.0,67.13594662218516,-54.0,45.5026455026455,235.0,245.0,480.0,57.06144697720515,-10.0,48.25462012320328,341.0,341.0,0.0
E02000011,Barking and Dagenham,5,4,25.696449993534834,25.713968791598877,454.0,339.0,0.4623217922606925,0.34521384928716903,-0.11710794297352345,0.01751879806404233,63.0,234.0,514,426,940,297.0,15.682978723404256,-171.0,12.2568093385214,79.0,248.0,413,429,842,327.0,23.268408551068884,-169.0,19.128329297820823,166.0,436.0,602.0,76.99574468085106,-270.0,38.967136150234744,118.0,314.0,432.0,44.00475059382423,-196.0,27.505827505827508,-124.0,112.0,236.0
E02000012,Barking and Dagenham,7,6,20.31549040554207,20.63216642107202,605.0,510.0,0.6160896130346232,0.5193482688391039,-0.09674134419551927,0.31667601552994995,29.0,467.0,608,590,1198,496.0,11.304674457429048,-438.0,4.769736842105264,22.0,438.0,461,559,1020,460.0,9.447058823529412,-416.0,4.772234273318872,86.0,549.0,635.0,39.41068447412354,-463.0,14.576271186440678,88.0,392.0,480.0,33.819607843137256,-304.0,15.742397137745975,-343.0,58.0,401.0
E02000013,Barking and Dagenham,2,1,37.172274852416095,36.09122608596511,181.0,60.0,0.18431771894093688,0.06109979633401222,-0.12321792260692466,-1.0810487664509836,305.0,72.0,567,546,1113,377.0,19.730458221024257,233.0,53.79188712522046,353.0,87.0,594,466,1060,440.0,28.972641509433963,266.0,59.427609427609426,364.0,125.0,489.0,40.880503144654085,239.0,66.66666666666666,309.0,98.0,407.0,28.567924528301887,211.0,66.30901287553648,398.0,398.0,0.0
E02000014,Barking and Dagenham,2,1,36.737762071899596,36.55000135163235,191.0,54.0,0.1945010183299389,0.054989816700611,-0.1395112016293279,-0.18776072026724222,377.0,102.0,655,625,1280,479.0,30.0421875,275.0,57.55725190839694,264.0,106.0,526,604,1130,370.0,24.764601769911504,158.0,50.19011406844106,355.0,183.0,538.0,50.75390625,172.0,56.8,421.0,129.0,550.0,48.061061946902655,292.0,69.70198675496688,326.0,326.0,0.0
E02000015,Barking and Dagenham,1,1,44.54999939574243,39.60161035457348,74.0,26.0,0.07535641547861507,0.026476578411405296,-0.048879837067209775,-4.9483890411689515,582.0,0.0,676,590,1266,582.0,0.0,582.0,86.09467455621301,376.0,0.0,465,414,879,376.0,0.0,376.0,80.86021505376344,525.0,0.0,525.0,0.0,525.0,88.98305084745762,350.0,0.0,350.0,0.0,350.0,84.54106280193237,330.0,330.0,0.0
E02000016,Barking and Dagenham,2,2,39.3159271651902,33.661131007315696,148.0,104.0,0.15071283095723015,0.10590631364562118,-0.044806517311608965,-5.654796157874507,537.0,199.0,1006,979,1985,736.0,53.835264483627206,338.0,53.37972166998012,631.0,227.0,1135,973,2108,858.0,67.94924098671727,404.0,55.59471365638766,639.0,238.0,877.0,76.61561712846347,401.0,65.27068437180796,604.0,294.0,898.0,84.23908918406072,310.0,62.076053442959925,369.0,654.0,285.0
E02000017,Barking and Dagenham,5,3,26.361153281948692,27.270586768504998,442.0,290.0,0.45010183299389,0.2953156822810591,-0.15478615071283092,0.9094334865563063,101.0,630.0,771,920,1691,731.0,37.62862211709048,-529.0,13.09987029831388,129.0,485.0,606,750,1356,614.0,46.139380530973455,-356.0,21.287128712871286,243.0,637.0,880.0,91.53814311058545,-394.0,26.413043478260867,228.0,455.0,683.0,76.50442477876106,-227.0,30.4,-15.0,267.0,282.0
E02000018,Barking and Dagenham,2,1,36.88907695613048,36.41188683602772,184.0,56.0,0.18737270875763748,0.05702647657841141,-0.13034623217922608,-0.47719012010276174,423.0,112.0,810,735,1545,535.0,30.664077669902913,311.0,52.22222222222223,330.0,126.0,589,673,1262,456.0,32.94770206022187,204.0,56.02716468590832,478.0,198.0,676.0,61.258252427184466,280.0,65.03401360544217,449.0,139.0,588.0,49.4540412044374,310.0,66.71619613670133,412.0,412.0,0.0
E02000019,Barking and Dagenham,3,2,33.570357300628324,32.065294026890015,270.0,149.0,0.27494908350305497,0.15173116089613034,-0.12321792260692463,-1.5050632737383083,199.0,254.0,526,610,1136,453.0,44.49471830985915,-55.0,37.832699619771866,238.0,159.0,678,481,1159,397.0,32.65056082830026,79.0,35.10324483775811,306.0,265.0,571.0,71.38204225352112,41.0,50.1639344262295,261.0,326.0,587.0,73.41328731665229,-65.0,54.26195426195426,171.0,317.0,146.0
E02000020,Barking and Dagenham,4,2,31.91231639068564,33.22273172595296,315.0,118.0,0.32077393075356414,0.12016293279022404,-0.2006109979633401,1.3104153352673222,212.0,423.0,762,688,1450,635.0,61.84551724137931,-211.0,27.821522309711288,238.0,397.0,747,752,1499,635.0,63.03268845897265,-159.0,31.860776439089694,203.0,481.0,684.0,67.34,-278.0,29.505813953488374,286.0,435.0,721.0,82.99533022014677,-149.0,38.03191489361702,244.0,401.0,157.0
E02000021,Barking and Dagenham,4,2,30.252866915485832,31.823478887744592,356.0,158.0,0.3625254582484725,0.16089613034623218,-0.2016293279022403,1.5706119722587601,144.0,401.0,809,670,1479,545.0,39.04259634888438,-257.0,17.79975278121137,161.0,295.0,544,547,1091,456.0,43.53345554537122,-134.0,29.59558823529412,203.0,585.0,788.0,80.29411764705883,-382.0,30.29850746268657,202.0,333.0,535.0,61.655362053162236,-131.0,36.92870201096892,79.0,267.0,188.0
E02000022,Barking and Dagenham,1,1,51.329511708860764,38.646125014415865,16.0,39.0,0.016293279022403257,0.03971486761710794,0.023421588594704685,-12.683386694444899,608.0,0.0,734,694,1428,608.0,0.0,608.0,82.83378746594006,420.0,0.0,509,741,1250,420.0,0.0,420.0,82.5147347740668,585.0,0.0,585.0,0.0,585.0,84.29394812680115,630.0,0.0,630.0,0.0,630.0,85.02024291497976,387.0,387.0,0.0
E02000023,Barking and Dagenham,1,1,45.4978988336933,39.06830407275603,59.0,33.0,0.06008146639511202,0.03360488798370672,-0.0264765784114053,-6.42959476093727,414.0,0.0,543,528,1071,414.0,0.0,414.0,76.24309392265194,415.0,0.0,558,469,1027,415.0,0.0,415.0,74.37275985663082,460.0,0.0,460.0,0.0,460.0,87.12121212121212,404.0,0.0,404.0,0.0,404.0,86.14072494669509,351.0,351.0,0.0
E02000024,Barnet,10,10,9.036841806222924,9.191532295006871,916.0,887.0,0.9327902240325866,0.9032586558044806,-0.029531568228105987,0.1546904887839471,0.0,450.0,658,503,1161,450.0,0.0,-450.0,0.0,0.0,469.0,647,511,1158,469.0,0.0,-469.0,0.0,0.0,603.0,603.0,0.0,-603.0,0.0,0.0,601.0,601.0,0.0,-601.0,0.0,-475.0,0.0,475.0
E02000025,Barnet,8,7,16.300101609100047,15.932634441805227,722.0,665.0,0.7352342158859471,0.6771894093686355,-0.05804480651731159,-0.3674671672948193,199.0,207.0,655,518,1173,406.0,35.11764705882353,-8.0,30.38167938931298,178.0,184.0,630,447,1077,362.0,30.410399257195916,-6.0,28.253968253968253,194.0,308.0,502.0,50.93947144075021,-114.0,37.45173745173745,157.0,323.0,480.0,47.085422469823584,-166.0,35.123042505592835,100.0,251.0,151.0
E02000026,Barnet,10,9,9.57761295865674,10.84753755904312,902.0,833.0,0.9185336048879837,0.8482688391038696,-0.07026476578411411,1.2699246003863802,0.0,342.0,526,392,918,342.0,0.0,-342.0,0.0,0.0,227.0,401,273,674,227.0,0.0,-227.0,0.0,0.0,481.0,481.0,0.0,-481.0,0.0,0.0,366.0,366.0,0.0,-366.0,0.0,-191.0,27.0,218.0
E02000027,Barnet,6,5,21.507758026672224,22.828095124615235,575.0,429.0,0.5855397148676171,0.43686354378818737,-0.14867617107942976,1.3203370979430105,416.0,93.0,581,552,1133,509.0,34.146513680494266,323.0,71.60068846815835,336.0,86.0,505,367,872,422.0,33.137614678899084,250.0,66.53465346534654,418.0,132.0,550.0,48.699029126213595,286.0,75.72463768115942,254.0,120.0,374.0,34.95412844036697,134.0,69.20980926430518,316.0,383.0,67.0
E02000028,Barnet,9,8,13.171328759811871,12.807654082259054,793.0,765.0,0.8075356415478615,0.7790224032586558,-0.02851323828920571,-0.363674677552817,107.0,288.0,551,419,970,395.0,31.769072164948454,-181.0,19.419237749546276,97.0,409.0,499,526,1025,506.0,38.705365853658535,-312.0,19.438877755511022,93.0,380.0,473.0,36.43298969072165,-287.0,22.195704057279237,70.0,354.0,424.0,24.17560975609756,-284.0,13.307984790874524,-230.0,139.0,369.0
E02000029,Barnet,8,7,13.73416365058119,16.010651527016446,783.0,661.0,0.7973523421588594,0.6731160896130346,-0.12423625254582482,2.2764878764352563,189.0,291.0,692,595,1287,480.0,42.73426573426573,-102.0,27.3121387283237,169.0,219.0,652,469,1121,388.0,33.016057091882246,-50.0,25.920245398773005,209.0,371.0,580.0,60.24786324786325,-162.0,35.12605042016806,138.0,340.0,478.0,41.85548617305977,-202.0,29.42430703624733,124.0,276.0,152.0
E02000030,Barnet,9,8,12.779513005366923,13.464058337801609,811.0,748.0,0.8258655804480651,0.7617107942973523,-0.0641547861507128,0.684545332434686,87.0,348.0,560,574,1134,435.0,26.6984126984127,-261.0,15.535714285714286,39.0,325.0,502,426,928,364.0,13.658405172413794,-286.0,7.768924302788845,109.0,388.0,497.0,37.29453262786596,-279.0,18.989547038327526,48.0,350.0,398.0,18.103448275862068,-302.0,11.267605633802818,-154.0,107.0,261.0
E02000031,Barnet,10,10,10.342756777899645,8.982775245199614,885.0,895.0,0.9012219959266803,0.9114052953156823,0.010183299389001976,-1.359981532700031,0.0,438.0,647,475,1122,438.0,0.0,-438.0,0.0,0.0,401.0,601,431,1032,401.0,0.0,-401.0,0.0,0.0,583.0,583.0,0.0,-583.0,0.0,0.0,559.0,559.0,0.0,-559.0,0.0,-396.0,0.0,396.0
E02000032,Barnet,10,10,7.991801512027491,8.446300998573467,937.0,911.0,0.9541751527494908,0.9276985743380856,-0.02647657841140527,0.4544994865459753,0.0,401.0,437,473,910,401.0,0.0,-401.0,0.0,0.0,340.0,371,409,780,340.0,0.0,-340.0,0.0,0.0,393.0,393.0,0.0,-393.0,0.0,0.0,330.0,330.0,0.0,-330.0,0.0,-388.0,0.0,388.0
E02000033,Barnet,7,7,18.199760590371323,17.063479789497258,668.0,625.0,0.6802443991853361,0.6364562118126272,-0.04378818737270884,-1.136280800874065,303.0,203.0,642,546,1188,506.0,51.775252525252526,100.0,47.19626168224299,225.0,194.0,501,477,978,419.0,44.6319018404908,31.0,44.91017964071856,281.0,273.0,554.0,64.57323232323232,8.0,51.46520146520146,228.0,202.0,430.0,47.0920245398773,26.0,47.79874213836478,-5.0,206.0,211.0
E02000034,Barnet,8,8,15.184146474494593,12.823898695749945,747.0,762.0,0.7606924643584522,0.7759674134419552,0.01527494908350302,-2.3602477787446485,128.0,293.0,698,677,1375,421.0,27.275636363636362,-165.0,18.33810888252149,136.0,317.0,610,671,1281,453.0,33.65495706479313,-181.0,22.295081967213115,169.0,341.0,510.0,41.912,-172.0,24.963072378138847,182.0,298.0,480.0,42.33879781420765,-116.0,27.123695976154995,-238.0,117.0,355.0
E02000035,Barnet,8,8,14.132519355932203,13.702045025078736,772.0,742.0,0.7861507128309573,0.7556008146639511,-0.03054989816700615,-0.43047433085346754,228.0,345.0,811,780,1591,573.0,49.44060339409177,-117.0,28.113440197287296,181.0,343.0,771,778,1549,524.0,40.07940606843125,-162.0,23.476005188067443,218.0,368.0,586.0,50.42363293526084,-150.0,27.94871794871795,237.0,404.0,641.0,61.81278244028405,-167.0,30.46272493573265,-251.0,133.0,384.0
E02000036,Barnet,8,7,17.051150382574697,16.32370046042915,703.0,647.0,0.7158859470468432,0.6588594704684317,-0.05702647657841142,-0.7274499221455457,145.0,389.0,747,714,1461,534.0,38.607118412046546,-244.0,19.410977242302543,99.0,292.0,539,591,1130,391.0,25.582300884955753,-193.0,18.367346938775512,180.0,456.0,636.0,56.18069815195072,-276.0,25.210084033613445,142.0,344.0,486.0,43.2283185840708,-202.0,24.027072758037225,-64.0,191.0,255.0
E02000037,Barnet,8,9,15.660595157991994,11.128158463756177,737.0,823.0,0.7505091649694501,0.8380855397148677,0.08757637474541757,-4.532436694235816,146.0,331.0,689,563,1252,477.0,38.59904153354633,-185.0,21.190130624092888,108.0,236.0,540,429,969,344.0,26.30340557275542,-128.0,20.0,113.0,396.0,509.0,35.74121405750799,-283.0,20.071047957371228,88.0,284.0,372.0,25.79153766769866,-196.0,20.51282051282051,-358.0,15.0,373.0
E02000038,Barnet,8,7,15.354761634011794,15.568224800070306,742.0,679.0,0.7556008146639511,0.6914460285132383,-0.0641547861507128,0.2134631660585118,175.0,476.0,974,850,1824,651.0,45.66885964912281,-301.0,17.967145790554415,90.0,394.0,733,674,1407,484.0,25.202558635394457,-304.0,12.278308321964529,156.0,586.0,742.0,50.11842105263158,-430.0,18.352941176470587,130.0,495.0,625.0,45.73560767590618,-365.0,19.287833827893174,-89.0,245.0,334.0
E02000039,Barnet,9,9,10.951033428314606,10.702963094393187,868.0,835.0,0.8839103869653768,0.8503054989816701,-0.033604887983706755,-0.24807033392141875,19.0,380.0,467,502,969,399.0,7.450980392156863,-361.0,4.068522483940043,12.0,271.0,488,367,855,283.0,3.8035087719298244,-259.0,2.459016393442623,33.0,326.0,359.0,11.102167182662539,-293.0,6.573705179282868,22.0,373.0,395.0,9.59766081871345,-351.0,5.994550408719346,-306.0,13.0,319.0
E02000040,Barnet,7,7,18.235370685146588,15.441477714748785,667.0,684.0,0.6792260692464358,0.6965376782077393,0.01731160896130346,-2.7938929703978026,374.0,260.0,663,695,1358,634.0,71.60530191458027,114.0,56.41025641025641,333.0,162.0,774,440,1214,495.0,44.43657331136738,171.0,43.02325581395349,345.0,233.0,578.0,59.193667157584684,112.0,49.64028776978417,234.0,367.0,601.0,70.73970345963757,-133.0,53.18181818181819,160.0,328.0,168.0
E02000041,Barnet,7,6,17.658500677562138,18.284720521720836,684.0,587.0,0.6965376782077393,0.5977596741344195,-0.09877800407331971,0.6262198441586975,360.0,256.0,739,622,1361,616.0,67.71491550330639,104.0,48.714479025710425,271.0,253.0,603,551,1154,524.0,59.41334488734835,18.0,44.94195688225539,300.0,314.0,614.0,69.2138133725202,-14.0,48.231511254019296,218.0,246.0,464.0,46.47140381282496,-28.0,39.56442831215971,130.0,309.0,179.0
E02000042,Barnet,8,8,16.35417120594041,15.162757182177877,720.0,697.0,0.7331975560081466,0.709775967413442,-0.023421588594704668,-1.1914140237625332,260.0,447.0,1199,948,2147,707.0,54.13134606427573,-187.0,21.684737281067555,166.0,440.0,1016,961,1977,606.0,36.94486595852302,-274.0,16.338582677165352,216.0,594.0,810.0,59.75966464834653,-378.0,22.78481012658228,250.0,593.0,843.0,74.98735457764289,-343.0,26.014568158168572,-309.0,191.0,500.0
E02000043,Barnet,10,10,8.314445686200624,7.517256488549618,932.0,937.0,0.9490835030549898,0.9541751527494908,0.005091649694501044,-0.7971891976510062,0.0,568.0,603,641,1244,568.0,0.0,-568.0,0.0,0.0,451.0,500,477,977,451.0,0.0,-451.0,0.0,0.0,582.0,582.0,0.0,-582.0,0.0,0.0,472.0,472.0,0.0,-472.0,0.0,-449.0,0.0,449.0
E02000044,Barnet,6,5,22.81006740032214,23.627358342016905,539.0,396.0,0.5488798370672098,0.40325865580448067,-0.1456211812627291,0.8172909416947647,343.0,224.0,644,665,1309,567.0,58.6951871657754,119.0,53.2608695652174,241.0,156.0,511,483,994,397.0,37.82293762575453,85.0,47.162426614481404,363.0,228.0,591.0,63.226890756302524,135.0,54.58646616541354,265.0,225.0,490.0,59.98490945674044,40.0,54.865424430641816,169.0,297.0,128.0
E02000045,Barnet,6,6,21.812188949887663,19.816915232515562,572.0,538.0,0.5824847250509165,0.5478615071283096,-0.03462321792260692,-1.9952737173721005,504.0,234.0,854,764,1618,738.0,72.88998763906056,270.0,59.01639344262295,329.0,241.0,709,743,1452,570.0,54.60674931129476,88.0,46.403385049365305,456.0,278.0,734.0,78.34857849196538,178.0,59.68586387434554,406.0,335.0,741.0,93.67079889807162,71.0,54.643337819650064,65.0,316.0,251.0
E02000046,Barnet,8,8,14.1475183675492,12.421965949332606,771.0,781.0,0.785132382892057,0.7953156822810591,0.010183299389002087,-1.7255524182165942,226.0,383.0,800,830,1630,609.0,53.103067484662574,-157.0,28.249999999999996,148.0,441.0,707,791,1498,589.0,43.570093457943926,-293.0,20.933521923620933,228.0,370.0,598.0,51.75460122699386,-142.0,27.469879518072286,196.0,420.0,616.0,54.953271028037385,-224.0,24.778761061946902,-333.0,127.0,460.0
E02000047,Barnet,5,4,27.21455021630177,26.343321425604387,425.0,320.0,0.43279022403258655,0.3258655804480652,-0.10692464358452136,-0.8712287906973835,610.0,201.0,1048,946,1994,811.0,61.489468405215646,409.0,58.206106870229014,502.0,135.0,826,833,1659,637.0,40.8499095840868,367.0,60.77481840193705,660.0,309.0,969.0,102.27683049147443,351.0,69.76744186046511,574.0,196.0,770.0,67.81434599156118,378.0,68.90756302521008,536.0,634.0,98.0
E02000048,Barnet,9,8,12.49889802648467,12.822080798200139,822.0,763.0,0.8370672097759674,0.7769857433808554,-0.060081466395112026,0.3231827717154694,74.0,518.0,788,758,1546,592.0,24.794307891332473,-444.0,9.390862944162437,45.0,528.0,672,734,1406,573.0,16.89900426742532,-483.0,6.696428571428571,89.0,544.0,633.0,31.31694695989651,-455.0,11.741424802110819,64.0,500.0,564.0,22.759601706970127,-436.0,8.71934604904632,-278.0,126.0,404.0
E02000049,Barnet,2,1,36.81464040221098,35.91760942500828,188.0,65.0,0.19144602851323828,0.06619144602851323,-0.12525458248472504,-0.8970309772027036,561.0,30.0,590,913,1503,591.0,11.197604790419161,531.0,95.08474576271186,495.0,30.0,580,525,1105,525.0,13.438914027149321,465.0,85.34482758620689,864.0,6.0,870.0,3.4491017964071857,858.0,94.6330777656079,483.0,55.0,538.0,24.040723981900452,428.0,92.0,523.0,523.0,0.0
E02000050,Barnet,6,6,21.40852568064388,18.30702076350093,580.0,585.0,0.5906313645621182,0.5957230142566191,0.005091649694500933,-3.1015049171429503,549.0,289.0,910,942,1852,838.0,85.67008639308855,260.0,60.32967032967033,437.0,198.0,744,736,1480,635.0,58.46351351351351,239.0,58.73655913978495,558.0,254.0,812.0,76.52915766738661,304.0,59.23566878980891,468.0,247.0,715.0,78.1054054054054,221.0,63.58695652173913,243.0,438.0,195.0
E02000051,Barnet,9,9,12.939065069735168,10.394447587719297,801.0,844.0,0.8156822810590632,0.8594704684317719,0.04378818737270873,-2.5446174820158713,67.0,617.0,860,801,1661,684.0,24.88801926550271,-550.0,7.790697674418605,91.0,616.0,748,832,1580,707.0,35.47848101265823,-525.0,12.165775401069519,45.0,591.0,636.0,16.011438892233596,-546.0,5.617977528089887,81.0,530.0,611.0,27.170886075949365,-449.0,9.735576923076923,-530.0,107.0,637.0
E02000052,Barnet,8,9,16.48015166529181,11.881966251198465,715.0,794.0,0.7281059063136456,0.8085539714867617,0.08044806517311609,-4.598185414093345,183.0,588.0,1068,922,1990,771.0,54.072361809045226,-405.0,17.134831460674157,194.0,582.0,852,828,1680,776.0,67.20714285714286,-388.0,22.769953051643192,171.0,725.0,896.0,62.29899497487437,-554.0,18.546637744034708,155.0,513.0,668.0,47.330357142857146,-358.0,18.719806763285025,-606.0,75.0,681.0
E02000053,Barnet,6,6,21.41362408237653,20.76039420674578,579.0,503.0,0.5896130346232179,0.5122199592668024,-0.07739307535641549,-0.6532298756307497,389.0,328.0,876,817,1693,717.0,75.36444181925576,61.0,44.40639269406393,793.0,780.0,1970,1732,3702,1573.0,167.08265802269042,13.0,40.253807106598984,390.0,394.0,784.0,90.76196101594802,-4.0,47.735618115055075,717.0,898.0,1615.0,173.92382495948135,-181.0,41.3972286374134,-20.0,734.0,754.0
E02000054,Barnet,8,7,15.175313916180961,16.54641009125067,748.0,641.0,0.7617107942973523,0.6527494908350305,-0.1089613034623218,1.3710961750697095,140.0,443.0,729,750,1479,583.0,41.933739012846516,-303.0,19.204389574759944,151.0,551.0,733,813,1546,702.0,53.816946959896505,-400.0,20.600272851296044,171.0,468.0,639.0,54.10953346855984,-297.0,22.8,156.0,463.0,619.0,46.71927554980595,-307.0,19.18819188191882,-180.0,253.0,433.0
E02000055,Barnet,7,7,18.36901511051213,15.525799810164813,662.0,681.0,0.6741344195519349,0.6934826883910387,0.019348268839103788,-2.8432153003473175,569.0,454.0,1091,1188,2279,1023.0,113.3505923650724,115.0,52.15398716773603,483.0,667.0,1210,1381,2591,1150.0,124.33847935160169,-184.0,39.917355371900825,644.0,446.0,1090.0,126.03071522597631,198.0,54.20875420875421,605.0,603.0,1208.0,140.80084909301428,2.0,43.80883417813179,-251.0,421.0,672.0
E02000056,Barnet,10,10,8.99654355829353,8.09332322357019,918.0,919.0,0.9348268839103869,0.9358452138492872,0.0010183299389002753,-0.9032203347233398,0.0,668.0,729,684,1413,668.0,0.0,-668.0,0.0,0.0,635.0,674,671,1345,635.0,0.0,-635.0,0.0,0.0,702.0,702.0,0.0,-702.0,0.0,0.0,652.0,652.0,0.0,-652.0,0.0,-614.0,0.0,614.0
E02000057,Barnet,8,8,16.062759997327632,14.00602963341423,728.0,729.0,0.7413441955193483,0.7423625254582484,0.0010183299389001643,-2.0567303639134025,185.0,364.0,691,714,1405,549.0,47.928825622775804,-179.0,26.772793053545584,173.0,488.0,697,766,1463,661.0,57.70608339029392,-315.0,24.820659971305595,206.0,405.0,611.0,59.380782918149464,-199.0,28.851540616246496,146.0,422.0,568.0,42.113465481886536,-276.0,19.06005221932115,-487.0,73.0,560.0
E02000058,Barnet,9,9,10.616926650978474,10.384583465079514,878.0,845.0,0.8940936863543788,0.860488798370672,-0.033604887983706755,-0.2323431858989604,77.0,631.0,948,966,1914,708.0,25.385057471264368,-554.0,8.122362869198312,75.0,535.0,871,850,1721,610.0,23.31493317838466,-460.0,8.610792192881746,98.0,605.0,703.0,30.977011494252874,-507.0,10.144927536231885,88.0,511.0,599.0,26.12899477048228,-423.0,10.352941176470589,-540.0,119.0,659.0
E02000059,Barnet,5,5,24.46313097810498,22.050963226259434,476.0,455.0,0.4847250509164969,0.46334012219959264,-0.021384928716904283,-2.4121677518455478,635.0,215.0,1011,1015,2026,850.0,67.38647581441263,420.0,62.809099901088025,608.0,256.0,1051,1216,2267,864.0,68.65813850904279,352.0,57.84966698382493,681.0,280.0,961.0,94.11648568608095,401.0,67.09359605911331,833.0,289.0,1122.0,106.19188354653727,544.0,68.50328947368422,288.0,596.0,308.0
